snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486369708,2525,0,49.96298,8.54726,7742,0,0
1486369720,2800,125,49.95897,8.55599,7742,190,0
1486369726,2982,125,49.95406,8.56633,7742,194,0
1486369732,3275,125,49.94938,8.57652,7742,200,0
1486369741,3532,124,49.94532,8.58559,7742,204,0
1486369747,3848,123,49.94110,8.59542,7742,206,0
1486369754,4025,123,49.93905,8.60048,7742,206,30289
1486369760,4403,121,49.93451,8.61231,7742,224,30289
1486369766,4675,120,49.93039,8.62364,7742,224,30289
1486369773,4749,118,49.92884,8.62807,7742,224,30289
1486369779,4952,118,49.92444,8.64037,7742,224,30289
1486369788,5250,118,49.91997,8.65298,7742,256,30289
1486369800,5825,118,49.91296,8.67252,7742,260,30289
1486369813,6339,118,49.90642,8.69145,7742,266,30289
1486369825,6885,118,49.89957,8.71094,7742,266,30289
1486369837,7547,118,49.89247,8.73114,7742,268,30289
1486369849,8035,118,49.88480,8.75228,7742,274,30289
1486369861,8677,118,49.87735,8.77327,7742,270,30289
1486369873,9410,118,49.87008,8.79358,7742,266,30289
1486369886,10009,118,49.86272,8.81409,7742,270,30289
1486369901,10427,121,49.85191,8.84173,7742,280,30289
1486369916,10843,127,49.83895,8.86793,7742,300,30289
1486369922,11116,130,49.83198,8.88034,7742,302,30289
1486369932,11363,132,49.82464,8.89238,7742,302,30289
1486369944,11755,132,49.81271,8.91133,7742,302,30289
1486369956,12132,134,49.80027,8.93031,7742,302,30289
1486369989,13558,135,49.76574,8.98186,7742,320,30289
1486370022,15021,135,49.72656,9.04170,7742,324,30289
1486370057,16121,134,49.69208,9.09578,7742,332,30289
1486370088,17350,133,49.65757,9.15112,7742,336,30289
1486370119,18317,133,49.62310,9.20679,7742,346,30289
1486370180,20242,133,49.55576,9.31447,7742,354,30289
1486370243,21825,133,49.48082,9.43375,7742,370,30289
1486370309,23112,133,49.40093,9.55982,7742,396,30289
1486370370,24366,133,49.31622,9.69285,7742,418,30289
1486370431,26183,133,49.23356,9.82241,7742,418,30289
1486370494,28295,133,49.14781,9.95638,7742,408,30289
1486370555,29288,133,49.06831,10.07978,7742,406,30289
1486370617,30467,136,48.98556,10.20082,7742,424,30289
1486370678,30999,136,48.89235,10.33019,7742,416,30289
1486370740,31000,129,48.81209,10.44803,7742,398,30289
1486370749,31025,124,48.80416,10.46653,7742,388,30289
1486370755,31024,118,48.79768,10.48594,7742,400,30289
1486370761,31025,118,48.79458,10.49650,7742,400,30289
1486370767,30999,112,48.78978,10.51657,7742,400,30289
1486370773,31000,109,48.78727,10.52768,7742,404,30289
1486370779,31025,106,48.78330,10.54892,7742,404,30289
1486370785,31025,106,48.78169,10.55890,7742,404,30289
1486370791,31024,104,48.77750,10.58232,7742,404,30289
1486370856,23788,103,48.74815,10.76565,7742,404,30289
1486370919,31025,106,48.71103,10.95220,7742,404,30289
1486370982,31025,107,48.67352,11.12492,7742,434,30289
1486371048,31014,107,48.63073,11.32019,7742,436,30289
1486371109,30999,107,48.59265,11.49353,7742,436,30289
1486371170,31024,103,48.55535,11.67961,7742,440,30289
1486371233,30878,100,48.53067,11.85863,7742,424,30289
1486371296,27773,101,48.50463,12.04377,7742,422,30289
1486371357,25013,102,48.47944,12.21313,7742,412,30289
1486371418,22183,101,48.45452,12.38960,7742,398,30289
1486371480,20118,101,48.43117,12.54931,7742,376,30289
1486371545,19032,101,48.40875,12.70009,7742,332,30289
1486371606,16552,101,48.38779,12.84017,7742,332,30289
1486371637,15508,101,48.37820,12.90306,7742,330,30289
1486371669,14366,101,48.36765,12.97248,7742,328,30289
1486371700,13231,101,48.35693,13.04308,7742,322,30289
1486371737,12015,102,48.34501,13.12141,7742,314,30289
1486371771,10949,102,48.33337,13.19710,7742,296,30289
1486371783,10643,102,48.32985,13.22004,7742,294,30289
1486371796,10331,102,48.32621,13.24359,7742,290,30289
1486371811,10000,102,48.32243,13.26833,7742,288,30289
1486371826,9596,102,48.31799,13.29764,7742,286,30289
1486371841,9206,102,48.31308,13.32940,7742,282,30289
1486371853,9000,102,48.31000,13.34940,7742,280,30289
1486371865,8735,102,48.30619,13.37385,7742,274,30289
1486371880,8425,102,48.30153,13.40299,7742,272,30289
1486371892,8166,102,48.29802,13.42527,7742,270,30289
1486371908,7927,102,48.29481,13.44558,7742,266,30289
1486371924,7566,102,48.28922,13.48101,7742,262,30289
1486371937,7350,102,48.28611,13.50101,7742,258,30289
1486371949,7150,102,48.28252,13.52403,7742,258,30289
1486371962,7087,102,48.28157,13.53013,7742,256,30289
1486371980,6750,102,48.27598,13.56636,7742,256,30289
1486371992,6400,102,48.27067,13.60052,7742,254,30289
1486372013,6225,102,48.26788,13.61838,7742,256,30289
1486372034,6024,102,48.26424,13.64131,7742,256,30289
1486372137,5775,102,48.25894,13.67486,7742,246,30289
