snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486359366,2075,90,63.45722,10.99338,7742,148,0
1486359372,2300,90,63.45701,11.00858,7742,156,0
1486359378,2350,90,63.45697,11.01356,7742,156,0
1486359384,2489,90,63.45689,11.02165,7742,161,0
1486359390,2600,90,63.45671,11.02997,7742,161,0
1486359396,3213,90,63.45618,11.05655,7742,161,0
1486359403,3449,92,63.45600,11.06742,7742,208,13602
1486359412,3772,94,63.45500,11.09144,7742,244,13602
1486359418,4182,97,63.45395,11.10663,7742,218,13602
1486359424,4400,108,63.45162,11.11942,7742,198,13602
1486359433,4444,108,63.45004,11.12488,7742,198,13602
1486359439,4612,108,63.44682,11.13727,7742,198,13602
1486359445,4950,137,63.43986,11.14713,7742,198,13602
1486359454,5513,155,63.43237,11.15267,7742,206,13602
1486359461,5849,168,63.42410,11.15483,7742,215,13602
1486359482,7091,194,63.40076,11.14322,7742,243,13602
1486359489,7515,201,63.39143,11.13263,7742,257,13602
1486359501,8471,207,63.37565,11.11486,7742,287,13602
1486359513,9000,208,63.36059,11.09665,7742,304,13602
1486359531,9921,207,63.34401,11.07851,7742,318,13602
1486359544,10937,204,63.31703,11.05180,7742,319,13602
1486359556,11345,203,63.30041,11.03568,7742,328,13602
1486359568,11929,203,63.28363,11.02027,7742,324,13602
1486359581,12434,201,63.26658,11.00572,7742,321,13602
1486359615,14225,198,63.22216,10.97224,7742,326,13602
1486359647,15895,198,63.17520,10.93851,7742,325,13602
1486359683,17579,193,63.12255,10.90754,7742,332,13602
1486359714,18931,191,63.07318,10.88617,7742,341,13602
1486359735,19675,212,63.05832,10.86707,7742,365,13602
1486359759,20788,188,63.01041,10.85376,7742,406,13602
1486359768,21075,188,62.99452,10.84917,7742,411,13602
1486359830,23665,191,62.88251,10.80547,7742,376,13602
1486359893,25963,191,62.77245,10.75547,7742,378,13602
1486359954,27787,192,62.66877,10.70829,7742,387,13602
1486360018,29508,189,62.55173,10.65795,7742,394,13602
1486360083,30967,191,62.43285,10.60397,7742,416,13602
1486360144,32225,191,62.31196,10.55193,7742,418,13602
1486360206,33632,191,62.19772,10.50224,7742,424,13602
1486360269,35025,191,62.07346,10.44739,7742,420,13602
1486360331,36250,191,61.96944,10.40358,7742,418,13602
1486360398,37457,191,61.84077,10.34883,7742,412,13602
1486360459,37875,191,61.72187,10.29940,7742,418,13602
1486360521,38700,191,61.59681,10.24376,7742,421,13602
1486360584,39107,191,61.47617,10.19696,7742,420,13602
1486360645,39722,191,61.35981,10.14895,7742,428,13602
1486360706,39999,191,61.24455,10.10140,7742,420,13602
1486360771,40000,191,61.11918,10.05184,7742,428,13602
1486360835,40000,191,60.99088,9.99900,7742,444,13602
1486360897,39999,191,60.86174,9.94805,7742,448,13602
1486360958,39999,191,60.73768,9.90018,7742,448,13602
1486361021,40000,191,60.60561,9.84779,7742,448,13602
1486361087,40000,192,60.47483,9.80035,7742,452,13602
1486361148,40000,191,60.35278,9.75040,7742,450,13602
1486361215,40000,191,60.22142,9.70040,7742,450,13602
1486361278,40000,191,60.08336,9.64805,7742,450,13602
1486361339,39999,191,59.96188,9.60247,7742,446,13602
1486361402,40000,190,59.83178,9.55317,7742,450,13602
1486361465,39999,190,59.70112,9.50574,7742,450,13602
1486361530,40000,191,59.56966,9.45720,7742,450,13602
1486361591,40000,190,59.44612,9.41278,7742,448,13602
1486361654,40000,190,59.31662,9.36560,7742,448,13602
1486361720,40000,190,59.18529,9.31892,7742,448,13602
1486361781,40000,197,59.05534,9.25774,7742,452,13602
1486361843,40000,200,58.93870,9.17375,7742,450,13602
1486361905,40000,200,58.81260,9.08544,7742,452,13602
1486361967,40000,199,58.69200,9.00513,7742,454,13602
1486362029,40000,198,58.57357,8.92847,7742,450,13602
1486362094,40000,199,58.43813,8.83979,7742,452,13602
1486362159,40000,199,58.31109,8.75749,7742,450,13602
1486362221,39999,198,58.18415,8.67714,7742,451,13602
1486362282,40000,199,58.06649,8.59899,7742,450,13602
1486362345,40000,198,57.93938,8.52126,7742,450,13602
1486362411,39999,198,57.81145,8.44216,7742,450,13602
1486362474,40000,198,57.68290,8.36175,7742,458,13602
1486362538,40000,198,57.55526,8.28320,7742,452,13602
1486362603,40000,201,57.42762,8.20298,7742,446,13602
1486362667,40000,198,57.30028,8.12707,7742,452,13602
1486362730,39999,198,57.17070,8.04955,7742,450,13602
1486362793,39999,198,57.04544,7.97619,7742,454,13602
1486362855,40000,198,56.92849,7.90407,7742,454,13602
1486362919,40000,198,56.80126,7.82935,7742,452,13602
1486362983,40000,197,56.67205,7.75431,7742,450,13602
1486363048,40000,198,56.54687,7.68135,7742,451,13602
1486363109,40000,198,56.41981,7.60683,7742,447,13602
1486363171,40000,198,56.30305,7.53971,7742,446,13602
1486363236,40000,198,56.16574,7.46174,7742,448,13602
1486363297,40000,197,56.04959,7.39646,7742,448,13602
1486363362,40000,197,55.92096,7.32395,7742,452,13602
1486363390,39999,210,55.86637,7.28580,7742,454,13602
1486363417,40000,197,55.80931,7.25681,7742,458,13602
1486363423,39999,196,55.80120,7.25292,7742,458,13602
1486363486,39999,198,55.67068,7.18512,7742,458,13602
1486363551,39999,197,55.54058,7.11186,7742,460,13602
1486363614,40000,197,55.40994,7.04018,7742,460,13602
1486363677,40000,197,55.27878,6.96843,7742,460,13602
1486363738,40000,197,55.15554,6.90205,7742,463,13602
1486363799,40000,198,55.03363,6.84040,7742,460,13602
1486363810,40000,198,55.00929,6.82657,7742,464,13602
1486363874,40000,197,54.88063,6.75415,7742,448,13602
1486363938,40000,197,54.74746,6.68423,7742,462,13602
1486364001,40000,197,54.61899,6.61632,7742,454,13602
1486364032,40000,233,54.55909,6.56846,7742,461,13602
1486364061,39999,192,54.49886,6.54733,7742,487,13602
1486364123,39999,195,54.36958,6.48986,7742,475,13602
1486364186,40000,195,54.23856,6.42166,7742,465,13602
1486364248,39784,197,54.10805,6.35409,7742,458,13602
1486364309,37540,197,53.98938,6.29276,7742,443,13602
1486364371,33995,201,53.86831,6.24628,7742,472,13602
1486364437,31062,199,53.73360,6.16259,7742,449,13602
1486364503,28029,194,53.59934,6.09171,7742,341,13602
1486364567,25246,196,53.49955,6.04699,7742,359,13602
1486364630,23317,196,53.39576,5.99512,7742,364,13602
1486364695,21388,196,53.29251,5.94440,7742,362,13602
1486364757,19530,196,53.19177,5.89514,7742,352,13602
1486364818,18048,199,53.10010,5.84983,7742,354,13602
