snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486359490,0,171,46.23566,6.11449,498,0,0
1486359502,0,343,46.23589,6.11439,498,0,0
1486359514,0,118,46.23627,6.11438,498,15,0
1486359523,0,47,46.23637,6.11463,498,22,0
1486359529,0,11,46.23659,6.11484,498,28,0
1486359538,0,315,46.23712,6.11428,498,15,0
1486359544,0,317,46.23736,6.11393,498,22,0
1486359559,0,47,46.23784,6.11426,498,15,0
1486359565,0,50,46.23816,6.11476,498,16,0
1486359571,0,47,46.23848,6.11533,498,17,0
1486359577,0,45,46.23885,6.11588,498,19,0
1486359592,0,351,46.23974,6.11624,498,34,0
1486359601,0,95,46.24010,6.11684,498,32,0
1486359607,0,118,46.23997,6.11724,498,29,0
1486359616,0,157,46.24007,6.11653,498,19,0
1486359867,0,93,46.23992,6.11779,498,0,0
1486360038,0,295,46.24081,6.11794,498,26,0
1486360044,0,239,46.24072,6.11744,498,17,0
1486360050,0,225,46.24037,6.11687,498,15,0
1486360059,0,123,46.23999,6.11706,498,33,0
1486360065,0,101,46.23994,6.11739,498,29,0
1486360072,0,101,46.24083,6.11782,498,29,0
1486360297,0,53,46.24000,6.11834,498,2,0
1486360318,0,323,46.24065,6.11815,498,28,0
1486360324,0,261,46.24080,6.11771,498,15,0
1486360330,0,225,46.24049,6.11706,498,21,0
1486360336,0,225,46.24006,6.11643,498,20,0
1486360342,0,171,46.23966,6.11620,498,17,0
1486360351,0,225,46.23897,6.11604,498,20,0
1486360357,0,227,46.23858,6.11544,498,21,0
1486360363,0,233,46.23819,6.11475,498,20,0
1486360372,0,225,46.23769,6.11399,498,16,0
1486360384,0,222,46.23720,6.11332,498,31,0
1486360390,0,225,46.23678,6.11271,498,23,0
1486360403,0,236,46.23594,6.11111,498,26,0
1486360409,0,225,46.23545,6.11034,498,25,0
1486360415,0,225,46.23518,6.10994,498,19,0
1486360421,0,225,46.23458,6.10905,498,22,0
1486360427,0,225,46.23418,6.10847,498,21,0
1486360433,0,239,46.23383,6.10790,498,18,0
1486360442,0,258,46.23365,6.10696,498,33,0
1486360451,0,227,46.23325,6.10609,498,24,0
1486360457,0,227,46.23283,6.10543,498,25,0
1486360469,0,219,46.23183,6.10400,498,17,0
1486360475,0,222,46.23160,6.10371,498,15,0
1486360481,0,225,46.23132,6.10328,498,33,0
1486360490,0,222,46.23077,6.10252,498,16,0
1486360496,0,185,46.23027,6.10222,498,20,0
1486360502,0,177,46.22984,6.10222,498,19,0
1486360514,0,270,46.22932,6.10203,498,9,0
1486360589,0,68,46.22932,6.10205,498,0,0
1486360785,0,316,46.22932,6.10203,498,0,0
1486360911,0,128,46.22930,6.10205,498,0,0
1486361086,0,316,46.22932,6.10203,498,0,0
1486361305,0,316,46.22932,6.10203,498,0,0
1486361375,0,137,46.22945,6.10253,498,21,0
1486361384,0,129,46.22928,6.10276,498,26,0
1486361390,0,95,46.22916,6.10319,498,31,0
1486361396,0,123,46.22913,6.10361,498,31,0
1486361402,0,90,46.22897,6.10428,498,34,0
1486361408,0,50,46.22911,6.10473,498,30,0
1486361471,0,30,46.23205,6.10790,498,30,0
1486361477,0,16,46.23247,6.10826,498,17,0
1486361483,0,28,46.23293,6.10855,498,19,0
1486361489,0,47,46.23333,6.10909,498,19,0
1486361495,0,47,46.23370,6.10964,498,17,0
1486361501,0,47,46.23392,6.10998,498,15,0
1486361507,0,45,46.23420,6.11037,498,19,0
1486361522,0,315,46.23473,6.10994,498,16,0
1486361534,0,25,46.23549,6.11046,498,20,0
1486361540,0,45,46.23581,6.11092,498,20,0
1486361546,0,61,46.23611,6.11166,498,20,0
1486361552,0,50,46.23645,6.11247,498,17,0
1486361558,0,44,46.23669,6.11280,498,16,0
1486361573,0,115,46.23661,6.11386,498,29,0
1486361579,0,132,46.23638,6.11423,498,13,0
1486361603,0,5,46.23629,6.11213,498,2,0
