snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486378422,0,348,45.64519,8.72356,2368,9,0
1486378443,0,351,45.64495,8.72361,2368,10,0
1486378458,0,5,45.64474,8.72365,2368,10,4096
1486378477,0,199,45.64452,8.72361,2368,10,4096
1486378516,0,234,45.64440,8.72341,2368,0,4096
1486378600,0,78,45.64445,8.72368,2368,17,4096
1486378615,0,165,45.64410,8.72432,2368,26,4096
1486378621,0,168,45.64378,8.72440,2368,30,4096
1486378627,0,168,45.64337,8.72452,2368,15,4096
1486378633,0,168,45.64292,8.72464,2368,17,4096
1486378639,0,168,45.64245,8.72477,2368,18,4096
1486378645,0,168,45.64193,8.72491,2368,19,4096
1486378657,0,165,45.64085,8.72526,2368,20,4096
1486378663,0,165,45.64028,8.72545,2368,21,4096
1486378672,0,168,45.63948,8.72569,2368,22,4096
1486378678,0,168,45.63874,8.72587,2368,23,4096
1486378684,0,168,45.63808,8.72606,2368,24,4096
1486378690,0,168,45.63745,8.72624,2368,25,4096
1486378696,0,168,45.63670,8.72644,2368,26,4096
1486378702,0,168,45.63604,8.72663,2368,26,4096
1486378708,0,168,45.63528,8.72683,2368,27,4096
1486378717,0,168,45.63414,8.72714,2368,28,4096
1486378723,0,168,45.63332,8.72738,2368,29,4096
1486378729,0,168,45.63251,8.72760,2368,29,4096
1486378735,0,168,45.63174,8.72781,2368,29,4096
1486378741,0,168,45.63095,8.72804,2368,27,4096
1486378747,0,168,45.63020,8.72824,2368,25,4096
1486378756,0,168,45.62915,8.72854,2368,27,4096
1486378762,0,168,45.62837,8.72875,2368,28,4096
1486378768,0,168,45.62756,8.72896,2368,28,4096
1486378774,0,168,45.62679,8.72919,2368,29,4096
1486378780,0,168,45.62616,8.72936,2368,22,4096
1486378786,0,182,45.62556,8.72943,2368,19,4096
1486378792,0,205,45.62507,8.72917,2368,20,4096
1486378798,0,213,45.62456,8.72872,2368,21,4096
1486378804,0,213,45.62404,8.72823,2368,21,4096
1486378810,0,213,45.62352,8.72773,2368,22,4096
1486378816,0,213,45.62312,8.72737,2368,21,4096
1486378822,0,244,45.62272,8.72658,2368,20,4096
1486378828,0,255,45.62259,8.72586,2368,16,4096
1486378840,0,281,45.62237,8.72519,2368,19,4096
1486378849,0,345,45.62261,8.72503,2368,18,4096
1486378855,0,348,45.62295,8.72495,2368,19,4096
1486378861,0,348,45.62406,8.72466,2368,50,4096
1486378867,0,348,45.62587,8.72415,2368,78,4096
1486378873,0,348,45.62868,8.72336,2368,105,4096
