snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486372913,0,2,55.62505,12.65681,512,11,0
1486372931,0,5,55.62479,12.65681,512,11,0
1486372960,0,278,55.62444,12.65702,512,11,8242
1486372972,0,272,55.62443,12.65725,512,0,8242
1486373090,0,270,55.62441,12.65698,512,14,8242
1486373099,0,270,55.62441,12.65659,512,17,8242
1486373105,0,270,55.62441,12.65614,512,21,8242
1486373114,0,267,55.62441,12.65550,512,25,8242
1486373126,0,267,55.62439,12.65432,512,31,8242
1486373138,0,270,55.62437,12.65305,512,28,8242
1486373144,0,267,55.62436,12.65255,512,29,8242
1486373156,0,177,55.62376,12.65204,512,31,8242
1486373171,0,182,55.62302,12.65202,512,30,8242
1486373177,0,180,55.62260,12.65201,512,26,8242
1486373183,0,188,55.62231,12.65196,512,27,8242
1486373193,0,213,55.62172,12.65140,512,33,8242
1486373199,0,213,55.62139,12.65101,512,15,8242
1486373205,0,210,55.62096,12.65051,512,17,8242
1486373211,0,213,55.62054,12.65001,512,18,8242
1486373217,0,213,55.62010,12.64951,512,19,8242
1486373223,0,213,55.61965,12.64899,512,20,8242
1486373229,0,213,55.61914,12.64840,512,21,8242
1486373235,0,213,55.61866,12.64784,512,22,8242
1486373241,0,213,55.61808,12.64718,512,23,8242
1486373249,0,213,55.61754,12.64658,512,25,8242
1486373258,0,213,55.61643,12.64528,512,25,8242
1486373264,0,213,55.61584,12.64460,512,24,8242
1486373270,0,213,55.61526,12.64393,512,23,8242
1486373279,0,213,55.61449,12.64305,512,22,8242
1486373285,0,213,55.61397,12.64243,512,23,8242
1486373291,0,213,55.61339,12.64177,512,25,8242
1486373297,0,213,55.61283,12.64114,512,26,8242
1486373303,0,213,55.61214,12.64035,512,25,8242
1486373309,0,213,55.61177,12.63992,512,24,8242
1486373315,0,213,55.61113,12.63917,512,22,8242
1486373321,0,213,55.61055,12.63848,512,22,8242
1486373330,0,213,55.60970,12.63754,512,24,8242
1486373336,0,213,55.60914,12.63690,512,23,8242
1486373342,0,213,55.60864,12.63632,512,20,8242
1486373348,0,213,55.60820,12.63580,512,19,8242
1486373354,0,213,55.60775,12.63529,512,19,8242
1486373360,0,213,55.60728,12.63475,512,19,8242
1486373366,0,213,55.60686,12.63428,512,18,8242
1486373373,0,216,55.60653,12.63386,512,17,8242
1486373379,0,219,55.60606,12.63320,512,16,8242
1486373385,0,222,55.60576,12.63271,512,34,8242
1486373391,0,222,55.60549,12.63228,512,31,8242
1486373397,0,222,55.60522,12.63186,512,28,8242
1486373403,0,219,55.60501,12.63155,512,25,8242
1486373409,0,219,55.60482,12.63128,512,23,8242
1486373415,0,196,55.60459,12.63107,512,21,8242
1486373421,0,177,55.60438,12.63107,512,20,8242
1486373430,0,149,55.60413,12.63127,512,15,8242
1486373437,0,135,55.60402,12.63149,512,10,8242
1486373537,0,132,55.60387,12.63174,512,15,8242
1486373543,0,132,55.60375,12.63197,512,19,8242
1486373549,0,132,55.60359,12.63228,512,22,8242
1486373557,0,129,55.60345,12.63260,512,24,8242
1486373563,0,115,55.60327,12.63309,512,19,8242
1486373569,0,78,55.60331,12.63340,512,17,8242
1486373581,0,42,55.60346,12.63361,512,10,8242
1486373628,0,42,55.60371,12.63400,512,17,8242
1486373634,0,42,55.60452,12.63526,512,45,8242
1486373640,0,42,55.60581,12.63726,512,70,8242
1486373649,0,42,55.60869,12.64170,512,105,8242
1486373655,0,42,55.61119,12.64559,512,125,8242
1486373664,0,41,55.61559,12.65250,512,136,8242
1486373670,175,42,55.61820,12.65667,512,136,8242
1486373676,450,42,55.62126,12.66158,512,136,8242
1486373682,750,43,55.62406,12.66621,512,135,8242
1486373688,1000,43,55.62666,12.67057,512,134,8242
1486373694,1200,42,55.62932,12.67496,512,137,8242
1486373700,1400,42,55.63229,12.67980,512,143,8242
1486373706,1550,31,55.63509,12.68338,512,152,8242
1486373712,1675,17,55.63961,12.68672,512,162,8242
1486373718,1850,9,55.64417,12.68826,512,172,8242
1486373724,1975,8,55.64924,12.68964,512,181,8242
1486373730,2125,10,55.65445,12.69121,512,188,8242
1486373736,2325,12,55.65986,12.69341,512,197,8242
1486373743,2450,7,55.66379,12.69454,512,202,8242
1486373764,3325,329,55.68723,12.68097,512,252,8242
1486373770,3625,328,55.69333,12.67445,512,259,8242
1486373776,3950,328,55.69885,12.66849,512,263,8242
1486373782,4375,328,55.70576,12.66106,512,265,8242
1486373788,4800,329,55.71249,12.65384,512,266,8242
1486373794,5225,329,55.71881,12.64718,512,266,8242
1486373806,6100,320,55.73076,12.63186,512,268,8242
1486373812,6600,307,55.73538,12.62171,512,268,8242
1486373818,7150,293,55.73822,12.61197,512,265,8242
1486373824,7675,283,55.74069,12.59757,512,264,8242
1486373830,8150,270,55.74137,12.58415,512,267,8242
1486373850,9175,260,55.73831,12.54356,17184,280,8242
1486373860,9600,260,55.73625,12.52064,17184,290,8242
1486373875,10400,260,55.73280,12.48193,17184,299,8242
1486373890,10875,260,55.72952,12.44626,17184,317,8242
1486373905,11450,260,55.72572,12.40515,17184,331,8242
1486373920,12250,260,55.72191,12.36348,17184,337,8242
1486373955,14175,261,55.71353,12.26907,17184,347,8242
1486373990,16150,261,55.70471,12.16752,17184,349,8242
1486374021,17600,262,55.69826,12.08084,17184,357,8242
1486374057,19375,262,55.69072,11.97948,5429,360,8242
1486374121,22225,262,55.67560,11.78550,5429,371,8242
1486374182,24400,262,55.66079,11.59856,5429,387,8242
1486374247,26475,262,55.64406,11.39257,5429,402,8242
1486374312,28400,267,55.63369,11.17730,5429,414,8242
1486374373,29900,265,55.62629,10.96324,600,431,8242
1486374436,31500,265,55.61736,10.74446,600,439,8242
1486374499,33500,265,55.60757,10.51558,600,433,8242
1486374562,34950,265,55.59752,10.29007,600,437,8242
1486374625,36950,265,55.58714,10.06871,600,421,8242
1486374688,37600,265,55.57653,9.84839,600,435,8242
1486374751,38000,264,55.56546,9.62910,600,428,8242
1486374812,38000,264,55.55447,9.42036,600,428,8242
1486374875,38000,264,55.54248,9.20138,600,433,8242
1486374938,38025,264,55.52988,8.97583,600,434,8242
1486375001,38050,263,55.51778,8.75713,600,435,8242
1486375064,38000,263,55.50417,8.53288,600,434,8242
1486375127,38000,263,55.49078,8.31124,600,432,8242
1486375190,38000,263,55.47688,8.09268,600,428,8242
1486375251,37975,263,55.46308,7.88467,600,426,8242
1486375314,38000,263,55.44864,7.66713,600,424,8242
1486375377,38000,262,55.43399,7.45455,600,423,8242
1486375440,38000,262,55.41907,7.23862,600,421,8242
1486375503,37975,262,55.40364,7.02697,600,421,8242
1486375566,37975,262,55.38785,6.81344,600,423,8242
1486375629,38025,262,55.37133,6.59687,600,424,8242
1486375692,38025,262,55.35489,6.38247,600,423,8242
1486375753,38000,262,55.33855,6.17650,600,424,8242
1486375816,37975,261,55.32096,5.96241,600,425,8242
1486375885,38025,261,55.30138,5.72565,600,427,8242
1486375947,38000,261,55.28325,5.51239,2616,428,8242
1486376010,38050,261,55.26482,5.29799,2616,426,8242
1486376034,38025,250,55.25409,5.21923,2616,431,8242
1486376040,38000,245,55.24851,5.19734,2616,435,8242
1486376046,38000,243,55.24303,5.17772,2616,436,8242
1486376052,38000,243,55.23768,5.15900,2616,435,8242
1486376058,38000,243,55.23294,5.14217,2616,435,8242
1486376121,38000,244,55.17806,4.94134,2616,432,8242
1486376184,38000,244,55.12381,4.74359,2616,427,8242
1486376247,37950,244,55.07083,4.55325,2616,427,8242
1486376310,38000,243,55.01463,4.35269,2616,430,8242
1486376371,38050,243,54.96217,4.16681,2616,430,8242
1486376434,38000,243,54.90637,3.97156,2616,428,8242
1486376497,38000,243,54.85130,3.77970,2616,426,8242
1486376560,37975,243,54.79514,3.58542,2616,429,8242
1486376623,38025,243,54.73860,3.39162,2616,431,8242
1486376686,38025,242,54.68268,3.20077,2616,432,8242
1486376747,38000,242,54.62723,3.01445,2616,431,8242
1486376810,38025,242,54.57030,2.82473,2616,428,8242
1486376873,38000,242,54.51463,2.64080,2616,425,8242
1486376937,37950,242,54.45607,2.44737,2616,426,8242
1486377006,38000,242,54.39285,2.24030,1212,429,8242
1486377069,38050,242,54.33298,2.04687,1443,427,8242
1486377145,38025,241,54.26380,1.82575,9803,423,8242
1486377206,38050,242,54.20803,1.64771,10045,412,8242
1486377271,37600,241,54.15143,1.46894,5844,398,8242
1486377332,35900,241,54.09879,1.30447,5844,408,8242
1486377396,33450,242,54.03747,1.11269,5844,419,8242
1486377461,30375,241,53.97615,0.92348,5844,416,8242
1486377526,29925,242,53.91577,0.74009,5844,408,8242
1486377587,28975,241,53.86196,0.57395,5844,405,8242
1486377652,29000,242,53.80540,0.39606,5844,397,8242
1486377716,28575,242,53.74818,0.21635,5844,392,8242
1486377777,26425,242,53.69705,0.05336,5844,379,8242
1486377842,26000,254,53.64757,-0.11944,5844,366,8242
1486377852,26000,258,53.64415,-0.14646,5844,362,8242
1486377861,26000,259,53.64182,-0.16770,5844,361,8242
1486377922,26000,259,53.62343,-0.33783,5844,363,8242
1486377987,25850,259,53.60383,-0.51813,5844,359,8242
1486378052,23525,261,53.58527,-0.69543,5844,343,8242
1486378117,21175,267,53.57311,-0.86323,5844,327,8242
1486378182,18675,268,53.56961,-1.03060,10586,321,8242
1486378245,16225,269,53.56773,-1.18566,10586,321,8242
1486378281,13925,269,53.56714,-1.27795,10586,344,8242
1486378325,11200,270,53.56723,-1.39966,546,355,8242
1486378337,10325,271,53.56760,-1.43121,546,360,8242
1486378349,9600,273,53.56869,-1.46644,546,363,8242
1486378361,8950,274,53.57030,-1.50089,546,359,8242
1486378373,8625,273,53.57181,-1.53416,546,349,8242
1486378385,8375,271,53.57250,-1.56375,546,339,8242
1486378397,8175,269,53.57240,-1.59278,546,328,8242
1486378409,7975,269,53.57222,-1.62229,546,318,8242
1486378421,7775,269,53.57204,-1.65360,546,307,8242
1486378440,7500,269,53.57185,-1.69629,546,294,8242
1486378462,7125,269,53.57166,-1.74044,5844,283,8242
1486378477,6950,270,53.57172,-1.77618,5844,272,8242
1486378492,6775,265,53.57117,-1.80647,5844,259,8242
1486378507,6625,241,53.56622,-1.82710,5844,245,8242
1486378521,6425,235,53.55523,-1.85330,11969,230,8242
1486378531,6250,234,53.54892,-1.86728,11969,225,8242
1486378546,6075,233,53.54196,-1.88243,11969,221,8242
1486378561,5775,233,53.53166,-1.90417,11969,217,8242
1486378582,5800,231,53.51884,-1.93124,12103,212,8242
1486378597,5075,231,53.50961,-1.95064,12103,207,8242
1486378610,4700,230,53.49893,-1.97283,1892,204,8242
1486378616,4550,231,53.49541,-1.98029,1892,204,8242
1486378622,4400,231,53.49161,-1.98813,1892,204,8242
1486378628,4275,231,53.48824,-1.99523,1892,203,8242
1486378634,4175,231,53.48480,-2.00250,1892,199,8242
1486378640,4075,231,53.48135,-2.00969,1892,196,8242
1486378646,3975,231,53.47814,-2.01640,1892,194,8242
1486378652,3850,231,53.47453,-2.02392,1892,192,8242
1486378658,3725,231,53.47134,-2.03061,1892,190,8242
1486378664,3625,231,53.46808,-2.03742,1892,189,8242
1486378670,3500,231,53.46473,-2.04443,1892,187,8242
1486378676,3400,231,53.46148,-2.05113,1892,187,8242
1486378682,3325,231,53.45860,-2.05719,1892,186,8242
1486378688,3225,231,53.45547,-2.06365,1892,186,8242
1486378694,3075,231,53.45179,-2.07133,1892,187,8242
1486378700,3000,231,53.44863,-2.07803,1892,183,8242
1486378706,2900,231,53.44546,-2.08458,1892,181,8242
1486378712,2800,231,53.44267,-2.09047,1892,178,8242
1486378718,2700,231,53.43910,-2.09792,1892,177,8242
1486378724,2600,231,53.43615,-2.10404,1892,174,8242
1486378730,2500,231,53.43301,-2.11055,1892,174,8242
1486378736,2400,231,53.42999,-2.11683,1892,175,8242
1486378742,2275,231,53.42697,-2.12311,1892,174,8242
1486378748,2175,231,53.42391,-2.12957,1892,172,8242
1486378754,2100,231,53.42180,-2.13402,1892,170,8242
1486378760,2025,231,53.41911,-2.13983,1892,165,8242
1486378766,1950,231,53.41599,-2.14637,1892,158,8242
1486378783,1675,230,53.40861,-2.16164,554,142,8242
1486378789,1600,230,53.40580,-2.16746,554,137,8242
1486378796,1550,231,53.40380,-2.17166,554,134,8242
1486378804,1450,231,53.40026,-2.17901,554,124,8242
1486378810,1375,230,53.39804,-2.18353,554,122,8242
1486378816,1325,230,53.39653,-2.18659,554,122,8242
1486378822,1225,230,53.39401,-2.19185,554,122,8242
1486378828,1175,230,53.39169,-2.19646,554,122,8242
1486378834,1100,230,53.38948,-2.20103,554,123,8242
1486378840,1025,231,53.38760,-2.20494,554,125,8242
1486378846,950,231,53.38517,-2.21011,554,124,8242
1486378852,900,231,53.38289,-2.21488,554,123,8242
1486378858,825,230,53.38083,-2.21908,554,123,8242
1486378865,750,229,53.37857,-2.22360,554,122,8242
1486378873,650,231,53.37545,-2.23014,554,124,8242
1486378880,575,231,53.37360,-2.23399,554,123,8242
1486378888,475,230,53.37003,-2.24137,554,122,8242
1486378894,400,230,53.36787,-2.24576,554,122,8242
1486378900,350,230,53.36577,-2.25016,554,122,8242
1486378906,275,231,53.36362,-2.25463,554,124,8242
1486378912,200,231,53.36133,-2.25934,554,123,8242
1486378918,150,230,53.35954,-2.26295,554,124,8242
1486378924,0,230,53.35714,-2.26797,554,115,8242
1486378930,0,230,53.35543,-2.27148,554,96,8242
1486378940,0,230,53.35410,-2.27421,554,76,8242
1486378948,0,250,53.35269,-2.27804,554,39,8242
1486378963,0,261,53.35237,-2.28094,554,16,8242
1486379033,0,50,53.35564,-2.28025,554,15,8242
1486379048,0,50,53.35629,-2.27892,554,33,8242
1486379057,0,50,53.35658,-2.27829,554,34,8242
1486379075,0,51,53.35729,-2.27682,554,27,8242
