snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486420013,0,0,40.49780,-3.56550,9158,16,0
1486420033,0,0,40.49923,-3.56551,9158,16,0
1486420314,0,2,40.49240,-3.57458,9158,17,0
1486420329,0,357,40.49517,-3.57463,9158,70,0
1486420374,2175,357,40.52712,-3.57461,1027,179,4164
1486420395,3075,1,40.54393,-3.57424,906,174,4164
1486420401,3450,12,40.54970,-3.57305,906,174,4164
1486420408,3725,16,40.55425,-3.57129,906,172,4164
1486420414,3875,15,40.55718,-3.57019,906,171,4164
1486420423,4275,16,40.56624,-3.56677,906,170,4164
1486420433,4550,16,40.57325,-3.56406,906,172,4164
1486420440,4700,16,40.57782,-3.56232,906,174,4164
1486420448,4950,17,40.58464,-3.55957,906,176,4164
1486420454,5075,16,40.59053,-3.55726,906,181,4164
1486420467,5325,15,40.60053,-3.55339,906,190,4164
1486420479,5500,15,40.61014,-3.54987,906,201,4164
1486420491,5750,14,40.62305,-3.54541,906,214,4164
1486420503,5975,12,40.63568,-3.54134,906,230,4164
1486420513,6100,3,40.64561,-3.53979,906,240,4164
1486420519,6200,3,40.65207,-3.53916,906,249,4164
1486420525,6275,3,40.65840,-3.53866,906,257,4164
1486420540,6850,4,40.67786,-3.53697,906,266,4164
1486420552,7475,19,40.69215,-3.53267,906,265,4164
1486420559,7900,29,40.69991,-3.52753,906,264,4164
1486420565,8225,35,40.70586,-3.52216,906,264,4164
1486420571,8550,40,40.71162,-3.51581,906,263,4164
1486420577,8825,44,40.71712,-3.50879,906,265,4164
1486420586,9050,47,40.72278,-3.50071,906,268,4164
1486420593,9250,51,40.72861,-3.49146,906,277,4164
1486420605,9650,54,40.73941,-3.47223,906,287,4164
1486420617,10200,56,40.74824,-3.45489,906,289,4164
1486420633,10900,57,40.75928,-3.43256,906,290,4164
1486420645,11450,56,40.76917,-3.41284,906,292,4164
1486420658,11700,55,40.77891,-3.39380,906,301,4164
1486420670,11900,55,40.78912,-3.37418,906,314,4164
1486420684,12100,55,40.79917,-3.35482,906,326,4164
1486420729,13275,56,40.84065,-3.27430,906,361,4164
1486420744,13750,61,40.85280,-3.24758,906,366,4164
1486420804,15675,75,40.88113,-3.11084,18734,391,4164
1486420839,16950,75,40.89721,-3.03023,18734,393,4164
1486420874,17975,75,40.91425,-2.94377,18734,403,4164
1486420905,18875,75,40.92856,-2.87091,18734,408,4164
1486420966,20625,75,40.95740,-2.72156,1442,417,4164
1486421027,22525,73,40.98696,-2.57036,1442,423,4164
1486421088,24050,57,41.03728,-2.42590,1442,428,4164
1486421149,25650,42,41.11363,-2.30444,1442,425,4164
1486421213,27025,34,41.21563,-2.20444,1442,431,4164
1486421274,28250,34,41.31702,-2.11212,1442,438,4164
1486421335,29325,34,41.42001,-2.01892,1442,443,4164
1486421396,30425,34,41.52380,-1.92427,1442,442,4164
1486421457,31250,34,41.62775,-1.82935,1442,447,4164
1486421518,32225,34,41.73134,-1.73424,1442,446,4164
1486421580,33150,34,41.83585,-1.63790,1442,447,4164
1486421644,34100,34,41.94507,-1.53665,1442,448,4164
1486421707,35025,34,42.05315,-1.43596,1442,446,4164
1486421771,35900,34,42.16145,-1.33496,1595,443,4164
1486421834,36000,33,42.26883,-1.23813,1595,439,4164
1486421896,36000,34,42.37312,-1.14352,1595,443,4164
1486421935,35975,47,42.43730,-1.07797,1595,452,4164
1486421941,36000,52,42.44568,-1.06424,1595,455,4164
1486421948,36025,55,42.45314,-1.05026,1595,456,4164
1486421956,36000,55,42.46430,-1.02856,1595,457,4164
1486422017,36000,53,42.53979,-0.88827,1595,455,4164
1486422078,36000,53,42.61573,-0.74988,1595,452,4164
1486422126,36000,53,42.67402,-0.64308,1595,451,4164
1486422216,35975,53,42.78653,-0.43428,16910,452,4164
1486422280,36000,54,42.86404,-0.28990,16910,453,4164
1486422343,36025,54,42.94446,-0.13925,16910,454,4164
1486422407,36025,54,43.02251,0.00741,16910,452,4164
1486422470,36000,54,43.09969,0.15322,16910,449,4164
1486422533,35975,54,43.17572,0.29772,950,448,4164
1486422596,35975,54,43.25322,0.44565,950,449,4164
1486422636,36000,54,43.30065,0.53670,950,449,4164
1486422734,36000,54,43.41861,0.76393,40433,451,4164
1486422740,36000,54,43.42607,0.77839,40433,451,4164
1486422800,36025,54,43.49385,0.90958,6730,450,4164
1486422892,36000,54,43.60748,1.13134,7478,447,4164
1486422968,36000,55,43.69839,1.30935,17351,445,4164
1486423031,35975,54,43.77260,1.45602,17351,444,4164
1486423093,36000,55,43.84551,1.60106,17351,443,4164
1486423156,36000,55,43.91890,1.74766,17351,442,4164
1486423218,36000,55,43.99091,1.89208,17351,444,4164
1486423280,36050,55,44.06337,2.03784,17351,441,4164
1486423346,35975,55,44.14004,2.19328,1306,437,4164
1486423408,35975,55,44.21024,2.33614,1306,435,4164
1486423469,35975,55,44.27953,2.47755,1306,436,4164
1486423530,36000,56,44.34860,2.61977,1306,436,4164
1486423591,36025,56,44.41827,2.76385,1306,438,4164
1486423653,36025,56,44.48755,2.90789,1306,437,4164
1486423715,36000,55,44.55752,3.05192,1306,435,4164
1486423779,35975,55,44.62968,3.20044,1306,434,4164
1486423840,36000,55,44.69983,3.34614,1306,435,4164
1486423903,36025,56,44.77002,3.49254,1306,435,4164
1486423964,36025,56,44.83786,3.63477,1306,436,4164
1486424027,36025,56,44.90726,3.78100,7611,433,4164
1486424088,35975,56,44.97700,3.92855,40473,433,4164
1486424149,35975,56,45.04445,4.07227,40473,433,4164
1486424210,36000,56,45.11182,4.21620,40473,433,4164
1486424271,36000,56,45.17903,4.36085,40473,431,4164
1486424332,36000,56,45.24594,4.50547,40473,430,4164
1486424393,35975,56,45.31229,4.64957,40473,429,4164
1486424455,36000,57,45.37842,4.79372,40473,431,4164
1486424516,36025,57,45.44550,4.94090,40473,431,4164
1486424578,36025,57,45.51254,5.08888,40473,431,4164
1486424639,36025,57,45.57816,5.23425,40473,428,4164
1486424700,36000,57,45.64349,5.38014,40473,427,4164
1486424762,36000,61,45.70787,5.52653,40473,430,4164
1486424826,35975,63,45.76483,5.68817,40473,430,4164
1486424887,36000,63,45.81983,5.84335,40473,429,4164
1486424948,36000,63,45.87490,6.00032,40473,429,4164
1486425009,36025,63,45.92935,6.15677,40473,427,4164
1486425071,36000,63,45.98295,6.31103,40473,423,4164
1486425132,35975,63,46.03644,6.46628,40473,423,4164
1486425194,36000,63,46.08957,6.62101,40473,423,4164
1486425255,36000,63,46.14267,6.77702,40473,423,4164
1486425317,36025,64,46.19550,6.93284,40473,422,4164
1486425378,36000,64,46.24820,7.08920,40473,422,4164
1486425441,36025,64,46.30092,7.24709,40473,421,4164
1486425503,36000,64,46.35393,7.40619,40473,420,4164
1486425566,36000,64,46.40625,7.56464,986,418,4164
