snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486387445,556,0,59.41384,24.85183,7742,531,0
1486387451,662,95,59.41363,24.85575,7742,637,0
1486387482,999,80,59.41560,24.88136,7742,114,0
1486387491,1206,80,59.42289,24.89560,7742,114,1077
1486387497,1406,42,59.42798,24.90085,7742,136,1077
1486387503,1491,30,59.43068,24.90371,7742,145,1077
1486387509,1696,26,59.43621,24.90883,7742,151,1077
1486387515,1775,26,59.43872,24.91047,7742,151,1077
1486387522,2038,21,59.44480,24.91509,7742,158,1077
1486387530,2250,18,59.45094,24.91933,7742,162,1077
1486387542,2325,18,59.45697,24.92302,7742,165,1077
1486387548,2450,18,59.46563,24.92915,7742,165,1077
1486387554,2554,15,59.46935,24.93133,7742,175,1077
1486387561,2800,15,59.47660,24.93568,7742,181,1077
1486387571,3049,15,59.48280,24.93907,7742,188,1077
1486387577,3251,15,59.49013,24.94339,7742,188,1077
1486387586,3553,15,59.49680,24.94732,7742,188,1077
1486387592,3827,16,59.50366,24.95153,7742,188,1077
1486387598,3959,16,59.50692,24.95352,7742,188,1077
1486387605,4208,16,59.51339,24.95762,7742,188,1077
1486387611,4290,17,59.51655,24.95970,7742,184,1077
1486387617,4463,17,59.52299,24.96395,7742,182,1077
1486387623,4564,17,59.52623,24.96617,7742,182,1077
1486387629,4774,18,59.53247,24.97055,7742,181,1077
1486387638,5019,18,59.53872,24.97497,7742,180,1077
1486387650,5393,18,59.54789,24.98136,7742,176,1077
1486387662,5645,18,59.55681,24.98782,7742,173,1077
1486387674,5923,19,59.56594,24.99462,7742,170,1077
1486387685,6182,19,59.57473,25.00128,7742,170,1077
1486387697,6456,19,59.58387,25.00792,7742,174,1077
1486387710,6758,19,59.59326,25.01479,7742,176,1077
1486387722,7106,19,59.60262,25.02147,7742,178,1077
1486387734,7358,19,59.61194,25.02839,7742,178,1077
1486387747,7630,19,59.62178,25.03554,7742,178,1077
1486387759,7848,19,59.63073,25.04195,7742,178,1077
1486387771,8168,19,59.64034,25.04877,7742,182,1077
1486387786,8531,19,59.65326,25.05793,7742,184,1077
1486387798,8841,19,59.66379,25.06577,7742,186,1077
1486387811,9000,20,59.67333,25.07305,7742,188,1077
1486387822,9000,20,59.68324,25.08037,7742,188,1077
1486387834,9000,20,59.69302,25.08777,7742,188,1077
1486387846,8999,20,59.70322,25.09568,7742,188,1077
1486387858,9000,20,59.71315,25.10343,7742,191,1077
1486387869,9000,20,59.72346,25.11128,7742,190,1077
1486387882,8999,20,59.73374,25.11905,7742,190,1077
1486387893,8999,20,59.74312,25.12612,7742,190,1077
1486387905,8999,19,59.75340,25.13316,7742,190,1077
1486387918,8999,19,59.76383,25.14083,7742,190,1077
1486387930,9000,19,59.77416,25.14828,7742,190,1077
1486387942,9000,31,59.78210,25.15748,7742,180,1077
1486387957,9000,18,59.79623,25.16637,7742,199,1077
1486387969,9000,18,59.80633,25.17329,7742,203,1077
1486387985,9000,18,59.82090,25.18290,7742,200,1077
1486387996,9000,19,59.83207,25.19090,7742,206,1077
1486388008,9000,19,59.84288,25.19905,7742,207,1077
1486388024,9000,20,59.85451,25.20813,7742,215,1077
1486388039,8999,21,59.87038,25.22112,7742,224,1077
1486388051,8999,22,59.88229,25.23110,7742,230,1077
1486388063,9000,22,59.89505,25.24182,7742,240,1077
1486388078,9000,20,59.91217,25.25546,7742,246,1077
1486388090,9000,14,59.92622,25.26107,7742,247,1077
1486388111,9000,323,59.94953,25.25252,7742,263,1077
1486388117,8999,335,59.95942,25.24523,7742,269,1077
1486388126,9000,334,59.96886,25.23577,7742,277,1077
1486388142,9000,328,59.98732,25.21305,7742,291,1077
1486388150,9000,325,59.99618,25.20056,7742,294,1077
1486388157,9000,322,60.00515,25.18555,7742,300,1077
1486388166,8974,316,60.01317,25.16890,7742,304,1077
1486388172,9000,310,60.01968,25.15166,7742,306,1077
1486388178,9000,310,60.02370,25.14120,7742,306,1077
1486388187,8999,307,60.02958,25.12190,7742,307,1077
1486388193,9000,301,60.03511,25.10266,7742,308,1077
1486388199,8999,301,60.03817,25.09215,7742,304,1077
1486388205,9000,299,60.04250,25.07612,7742,282,1077
1486388214,9000,297,60.04774,25.05525,7742,285,1077
1486388230,9000,292,60.05486,25.01919,7742,277,1077
1486388242,9000,290,60.05944,24.99219,7742,274,1077
1486388255,8966,286,60.06379,24.96408,7742,271,1077
1486388271,8575,286,60.06927,24.92651,7742,263,1077
1486388278,8262,286,60.07185,24.90825,7742,261,1077
1486388329,6875,283,60.09021,24.80503,7742,248,1077
1486388354,6143,251,60.08573,24.74693,7742,240,1077
1486388367,5810,242,60.07960,24.72237,7742,237,1077
1486388402,5694,242,60.07725,24.71474,7742,237,1077
1486388418,4662,233,60.06216,24.61442,7742,258,1077
1486388427,4549,247,60.06069,24.59839,7742,250,1077
1486388479,4367,272,60.06197,24.56821,7742,230,1077
1486388523,3899,272,60.08287,24.49092,7742,230,1077
1486388538,3534,272,60.12267,24.47708,7742,230,1077
1486388560,3325,55,60.15357,24.51918,7742,294,1077
1486388566,3252,46,60.15961,24.53109,7742,280,1077
1486388576,3149,43,60.16898,24.54857,7742,256,1077
1486388582,3124,51,60.17137,24.55467,7742,241,1077
1486388589,3062,48,60.17699,24.56782,7742,232,1077
1486388595,3025,48,60.17917,24.57433,7742,232,1077
1486388601,2975,51,60.18447,24.58877,7742,231,1077
1486388607,2929,54,60.18724,24.59643,7742,230,1077
1486388614,2879,56,60.19180,24.61086,7742,234,1077
1486388624,2800,57,60.19613,24.62510,7742,236,1077
1486388630,2745,57,60.20099,24.64067,7742,233,1077
1486388636,2699,57,60.20272,24.64669,7742,233,1077
1486388642,2634,57,60.20775,24.66148,7742,227,1077
1486388651,2578,56,60.21196,24.67404,7742,224,1077
1486388658,2499,53,60.21625,24.68553,7742,218,1077
1486388667,2475,53,60.21843,24.69183,7742,210,1077
1486388673,2325,51,60.22533,24.70963,7742,202,1077
1486388683,2189,51,60.22919,24.71954,7742,197,1077
1486388689,2076,51,60.23368,24.73060,7742,190,1077
1486388695,2010,50,60.23562,24.73524,7742,186,1077
1486388707,1850,48,60.23985,24.74485,7742,179,1077
1486388719,1560,48,60.24872,24.76553,7742,175,1077
1486388726,1441,48,60.25281,24.77485,7742,173,1077
1486388732,1405,48,60.25462,24.77885,7742,173,1077
1486388738,1300,47,60.25825,24.78686,7742,167,1077
1486388747,1221,47,60.26243,24.79598,7742,164,1077
1486388757,1075,45,60.26833,24.80836,7742,150,1077
1486388763,1022,44,60.26952,24.81074,7742,150,1077
1486388770,829,46,60.27366,24.81962,7742,146,1077
1486388779,700,46,60.27691,24.82636,7742,139,1077
1486388787,625,45,60.27965,24.83207,7742,135,1077
1486388796,507,46,60.28272,24.83849,7742,129,1077
1486388802,424,46,60.28604,24.84562,7742,129,1077
1486388810,328,46,60.28856,24.85089,7742,117,1077
1486388822,300,43,60.29006,24.85376,7742,117,1077
1486388828,157,46,60.29437,24.86301,7742,117,1077
1486388834,81,46,60.29639,24.86746,7742,106,1077
