snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486281771,2275,163,41.20548,36.64140,1180,233,0
1486281777,2500,170,41.19943,36.64284,1180,237,0
1486281801,3750,208,41.17364,36.63454,1180,240,0
1486281807,4050,220,41.16815,36.62891,1180,242,0
1486281813,4375,232,41.16371,36.62219,1180,243,0
1486281819,4675,241,41.16042,36.61511,1180,242,0
1486281825,5025,248,41.15776,36.60687,1180,243,20515
1486281831,5350,250,41.15539,36.59808,1180,246,20515
1486281837,5675,254,41.15337,36.58905,1180,248,20515
1486281843,6000,257,41.15167,36.57979,1180,252,20515
1486281849,6275,261,41.15046,36.57055,1180,255,20515
1486281855,6575,264,41.14967,36.56113,1180,260,20515
1486281861,6850,268,41.14934,36.55151,1180,263,20515
1486281867,7175,271,41.14943,36.54150,1180,263,20515
1486281873,7500,274,41.14993,36.53247,1180,263,20515
1486281879,7850,279,41.15099,36.52216,1180,265,20515
1486281885,8150,282,41.15246,36.51288,1180,268,20515
1486281891,8450,285,41.15437,36.50326,1180,271,20515
1486281897,8750,283,41.15641,36.49296,1180,272,20515
1486281927,10200,259,41.15437,36.44315,1180,281,20515
1486281934,10450,259,41.15291,36.43256,1180,284,20515
1486281946,10675,260,41.15002,36.41052,1180,301,20515
1486281958,10875,261,41.14742,36.38794,1180,316,20515
1486281970,11125,261,41.14478,36.36469,1180,330,20515
1486281982,11600,261,41.14192,36.33984,1180,338,20515
1486281994,12250,261,41.13914,36.31568,1180,339,20515
1486282027,14000,260,41.13109,36.24733,1180,343,20515
1486282060,15525,260,41.12252,36.17704,1180,358,20515
1486282093,17250,261,41.11386,36.10425,1180,362,20515
1486282126,18750,260,41.10484,36.03052,1180,373,20515
1486282181,21425,251,41.08626,35.90802,1180,381,20515
1486282187,21700,249,41.08282,35.89575,1180,381,20515
1486282193,21975,248,41.07898,35.88269,1180,382,20515
1486282256,24400,248,41.03761,35.74171,1180,398,20515
1486282319,26500,249,40.99548,35.59402,1180,414,20515
1486282380,28350,249,40.95415,35.44995,1180,427,20515
1486282443,29850,257,40.91231,35.29163,1180,437,20515
1486282506,32225,257,40.88521,35.12854,1180,428,20515
1486282569,34100,257,40.85801,34.96773,1180,425,20515
1486282632,35325,257,40.83128,34.80939,1180,421,20515
1486282693,36000,257,40.80513,34.65756,1180,421,20515
1486282756,36000,256,40.77759,34.49860,1180,424,20515
1486282819,36000,257,40.74957,34.33954,1180,425,20515
1486282880,36000,256,40.72311,34.18787,1180,427,20515
1486282943,36800,256,40.69501,34.02966,1180,415,20515
1486283006,37600,256,40.66696,33.87335,1180,424,20515
1486283069,38000,256,40.63820,33.71361,1180,429,20515
1486283130,38000,256,40.61068,33.56286,1180,427,20515
1486283184,38000,256,40.58633,33.42946,1180,429,20515
1486283271,38000,256,40.54454,33.20508,3767,425,20515
1486283334,38000,256,40.51534,33.04779,3767,425,20515
1486283397,38000,255,40.48508,32.88739,3767,427,20515
1486283460,38000,255,40.45482,32.72876,3767,427,20515
1486283521,38000,259,40.42662,32.57806,3767,425,20515
1486283533,38000,265,40.42392,32.54755,3767,422,20515
1486283539,38000,268,40.42350,32.53276,3767,420,20515
1486283560,38000,278,40.42657,32.47952,3767,414,20515
1486283566,37975,279,40.42848,32.46466,3767,413,20515
1486283632,38000,279,40.44882,32.30036,3767,414,20515
1486283695,37400,279,40.46773,32.14355,3767,411,20515
1486283756,36425,278,40.48549,31.99597,3767,408,20515
1486283819,35425,278,40.50329,31.84462,3767,403,20515
1486283882,34375,278,40.52111,31.69337,3767,387,20515
1486283943,33325,278,40.53703,31.55676,3767,383,20515
1486284006,32275,278,40.55380,31.41060,3767,377,20515
1486284069,30700,278,40.56985,31.26965,3767,364,20515
1486284132,28675,278,40.58489,31.13563,3767,348,20515
1486284193,26800,278,40.59860,31.01135,3767,336,20515
1486284256,24925,278,40.61243,30.88599,3767,324,20515
1486284319,23075,278,40.62584,30.76288,3767,320,20515
1486284380,21325,285,40.64434,30.64973,3767,313,20515
1486284442,19500,285,40.66799,30.53625,3685,311,20515
1486284505,17250,285,40.69163,30.42239,3685,317,20515
1486284538,16600,285,40.70494,30.35803,3685,346,20515
1486284571,15800,285,40.71943,30.28881,3685,350,20515
1486284617,14675,284,40.73854,30.19550,4320,350,20515
1486284650,13675,284,40.75099,30.13391,4320,346,20515
1486284683,12475,285,40.76589,30.06115,4320,337,20515
1486284716,11400,285,40.77910,29.99713,4320,331,20515
1486284728,11000,291,40.78488,29.97376,4320,331,20515
1486284734,10800,299,40.78879,29.96371,4320,332,20515
1486284740,10575,305,40.79466,29.95223,4320,333,20515
1486284746,10375,306,40.79997,29.94275,4320,333,20515
1486284752,10175,306,40.80564,29.93269,4320,331,20515
1486284758,9975,306,40.81109,29.92289,4320,331,20515
1486284775,9500,306,40.82412,29.89961,4320,329,20515
1486284787,9050,305,40.83678,29.87677,4320,325,20515
1486284799,8850,305,40.84703,29.85809,4320,317,20515
1486284811,8725,299,40.85629,29.83987,4320,304,20515
1486284823,8575,302,40.86449,29.82089,4320,296,20515
1486284829,8375,315,40.87091,29.81109,4320,296,20515
1486284835,8250,326,40.87701,29.80485,4320,297,20515
1486284841,8125,337,40.88483,29.79954,4320,298,20515
1486284847,8025,345,40.89172,29.79673,4320,300,20515
1486284853,7900,357,40.90141,29.79523,4320,302,20515
1486284874,7600,10,40.92961,29.80048,4320,294,20515
1486284880,7550,10,40.93730,29.80231,4320,290,20515
1486284895,7450,10,40.95624,29.80691,4320,281,20515
1486284903,7425,10,40.96285,29.80853,4320,278,20515
1486284951,6925,12,41.02460,29.82483,40494,254,20515
1486284963,6800,9,41.03803,29.82838,40494,247,20515
1486284969,6725,359,41.04478,29.82882,40494,240,20515
1486284975,6625,345,41.05162,29.82738,40494,229,20515
1486284981,6525,333,41.05740,29.82432,40494,221,20515
1486284987,6475,322,41.06250,29.81976,40494,213,20515
1486284993,6400,307,41.06624,29.81440,40494,201,20515
1486284999,6325,293,41.06890,29.80809,40494,193,20515
1486285005,6250,284,41.06982,29.80383,40494,190,20515
1486285014,6100,258,41.06913,29.79099,40494,183,20515
1486285020,6000,256,41.06801,29.78487,40494,183,20515
1486285026,5900,256,41.06680,29.77808,40494,183,20515
1486285032,5800,257,41.06566,29.77148,40494,184,20515
1486285038,5700,254,41.06447,29.76515,40494,184,20515
1486285050,5500,249,41.06121,29.75235,40494,183,20515
1486285056,5425,246,41.05926,29.74611,40494,182,20515
1486285062,5325,244,41.05710,29.73987,40494,182,20515
1486285068,5225,243,41.05467,29.73352,40494,180,20515
1486285083,4975,241,41.04897,29.71927,40494,180,20515
1486285089,4900,241,41.04703,29.71442,40494,180,20515
1486285095,4750,242,41.04419,29.70740,40494,180,20515
1486285101,4675,242,41.04194,29.70166,40494,181,20515
1486285107,4575,242,41.03952,29.69542,40494,180,20515
1486285113,4500,243,41.03732,29.68970,40494,179,20515
1486285119,4450,244,41.03513,29.68384,40494,177,20515
1486285125,4425,244,41.03296,29.67776,40494,176,20515
1486285131,4400,245,41.03096,29.67195,40494,173,20515
1486285137,4400,245,41.02923,29.66696,40494,171,20515
1486285144,4350,244,41.02698,29.66071,40494,170,20515
1486285150,4325,244,41.02491,29.65497,40494,168,20515
1486285156,4275,244,41.02290,29.64948,40494,165,20515
1486285162,4225,243,41.02098,29.64423,40494,163,20515
1486285168,4175,244,41.01899,29.63868,40494,161,20515
1486285174,4125,244,41.01714,29.63355,40494,159,20515
1486285180,4050,244,41.01512,29.62799,40494,157,20515
1486285186,4000,244,41.01324,29.62274,40494,157,20515
1486285192,3975,244,41.01150,29.61777,40494,155,20515
1486285198,3925,244,41.00954,29.61243,40494,154,20515
1486285204,3875,244,41.00784,29.60773,40494,153,20515
1486285210,3825,244,41.00596,29.60247,40494,152,20515
1486285216,3800,244,41.00413,29.59729,40494,151,20515
1486285222,3750,243,41.00247,29.59280,40494,151,20515
1486285228,3725,244,41.00070,29.58795,40494,151,20515
1486285243,3625,243,40.99585,29.57501,40494,152,20515
1486285249,3575,243,40.99397,29.57001,40494,152,20515
1486285255,3525,243,40.99210,29.56500,40494,152,20515
1486285261,3500,244,40.99018,29.55978,40494,153,20515
1486285267,3475,245,40.98836,29.55472,40494,153,20515
1486285273,3475,245,40.98664,29.54967,40494,150,20515
1486285279,3475,244,40.98487,29.54461,40494,150,20515
1486285285,3475,244,40.98306,29.53961,40494,151,20515
1486285291,3475,244,40.98134,29.53479,40494,151,20515
1486285297,3475,244,40.97946,29.52942,40494,151,20515
1486285303,3475,244,40.97770,29.52457,40494,151,20515
1486285309,3475,243,40.97580,29.51941,40494,151,20515
1486285315,3475,243,40.97397,29.51440,40494,151,20515
1486285321,3475,244,40.97221,29.50959,40494,152,20515
1486285327,3500,244,40.97031,29.50439,40494,151,20515
1486285333,3500,243,40.96853,29.49954,40494,152,20515
1486285339,3475,243,40.96676,29.49486,40494,152,20515
1486285345,3400,244,40.96476,29.48943,40494,154,20515
1486285352,3300,244,40.96280,29.48400,40494,153,20515
1486285360,3175,244,40.96006,29.47663,40494,151,20515
1486285366,3075,244,40.95824,29.47170,40494,149,20515
1486285372,2975,244,40.95633,29.46639,40494,148,20515
1486285381,2875,243,40.95410,29.46039,40494,148,20515
1486285390,2725,245,40.95103,29.45185,40494,146,20515
1486285396,2650,243,40.94952,29.44781,40494,146,20515
1486285402,2525,243,40.94742,29.44238,40494,148,20515
1486285408,2425,244,40.94568,29.43744,40494,148,20515
1486285414,2350,244,40.94409,29.43300,40494,148,20515
1486285421,2250,244,40.94211,29.42761,40494,148,20515
1486285429,2100,243,40.93939,29.42014,40494,150,20515
1486285435,2000,243,40.93744,29.41504,40494,150,20515
1486285441,1925,243,40.93567,29.41034,40494,147,20515
1486285447,1825,244,40.93394,29.40547,40494,144,20515
1486285453,1750,244,40.93218,29.40057,40494,142,20515
1486285459,1650,243,40.93050,29.39610,40494,140,20515
1486285465,1600,243,40.92947,29.39336,40494,140,20515
1486285474,1475,243,40.92696,29.38648,40494,136,20515
1486285480,1350,242,40.92458,29.38025,40494,131,20515
1486285486,1275,245,40.92300,29.37594,40494,130,20515
1486285492,1225,245,40.92206,29.37317,40494,130,20515
1486285498,1150,245,40.92058,29.36902,40494,130,20515
1486285504,1075,244,40.91904,29.36487,40494,130,20515
1486285511,975,244,40.91725,29.35992,40494,132,20515
1486285517,875,244,40.91528,29.35447,40494,134,20515
1486285523,775,244,40.91345,29.34961,40494,135,20515
