snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486290024,0,151,55.96256,37.40081,19881,0,0
1486290039,0,93,55.96253,37.40223,19881,0,0
1486290049,0,275,55.96258,37.40085,19881,0,0
1486290074,0,90,55.96258,37.42280,19881,0,0
1486290080,0,271,55.96260,37.40083,19881,0,0
1486290130,0,272,55.96261,37.39950,19881,0,0
1486290180,0,270,55.96254,37.35826,19881,0,0
1486290290,0,2,55.96278,37.35828,19881,0,0
1486290305,0,90,55.96258,37.40087,19881,0,0
1486290345,0,154,55.96332,37.40089,19881,41,0
1486290351,0,154,55.96257,37.40089,19881,0,0
1486290456,0,122,55.96259,37.40121,19881,0,0
1486290466,0,128,55.96258,37.40087,19881,0,0
1486290532,0,40,55.96278,37.40121,19881,0,0
1486290547,0,181,55.95742,37.40083,19881,0,0
1486290557,0,172,55.96259,37.40083,19881,0,0
1486290567,0,86,55.96328,37.42250,19881,0,0
1486290587,0,267,55.96262,37.40083,19881,0,0
1486290597,0,88,55.96275,37.41188,19881,0,0
1486290607,0,269,55.96256,37.40087,19881,0,0
1486290688,0,151,55.96346,37.40076,19881,9,0
1486290698,0,151,55.96285,37.40070,19881,10,0
1486290733,0,157,55.96304,37.39915,19881,10,0
1486290740,0,168,55.96343,37.40042,2526,10,8534
1486291068,0,250,55.96374,37.40051,2526,12,8534
1486291089,0,315,55.96395,37.39986,2526,13,8534
1486291101,0,331,55.96417,37.39972,2526,13,8534
1486291113,0,334,55.96440,37.39961,2526,13,8534
1486291128,0,334,55.96471,37.39946,2526,17,8534
1486291134,0,334,55.96496,37.39933,2526,22,8534
1486291140,0,334,55.96520,37.39922,2526,26,8534
1486291146,0,334,55.96555,37.39904,2526,26,8534
1486291155,0,334,55.96597,37.39883,2526,26,8534
1486291161,0,334,55.96623,37.39871,2526,23,8534
1486291167,0,334,55.96645,37.39859,2526,21,8534
1486291185,0,334,55.96665,37.39755,2526,24,8534
1486291194,0,334,55.96653,37.39667,2526,28,8534
1486291200,0,334,55.96646,37.39622,2526,30,8534
1486291206,0,334,55.96637,37.39557,2526,33,8534
1486291218,0,334,55.96615,37.39409,2526,15,8534
1486291224,0,334,55.96605,37.39340,2526,34,8534
1486291230,0,334,55.96595,37.39274,2526,32,8534
1486291242,0,334,55.96571,37.39115,2526,15,8534
1486291249,0,334,55.96559,37.39045,2526,15,8534
1486291255,0,334,55.96549,37.38976,2526,32,8534
1486291261,0,334,55.96543,37.38918,2526,24,8534
1486291267,0,334,55.96543,37.38864,2526,26,8534
1486291273,0,334,55.96550,37.38821,2526,27,8534
