snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486311687,0,340,50.04928,8.59181,1564,0,0
1486311763,0,337,50.04900,8.59198,1564,11,8192
1486311781,0,340,50.04879,8.59212,1564,11,8192
1486311802,0,340,50.04854,8.59225,1564,11,8192
1486311946,0,244,50.04830,8.59188,1564,13,8192
1486311955,0,244,50.04822,8.59162,1564,15,8192
1486311964,0,250,50.04814,8.59129,1564,15,8192
1486311979,0,250,50.04793,8.59042,1564,29,8192
1486311985,0,250,50.04779,8.58986,1564,16,8192
1486311991,0,250,50.04765,8.58923,1564,17,8192
1486311997,0,250,50.04745,8.58843,1564,18,8192
1486312005,0,247,50.04728,8.58767,1564,19,8192
1486312017,0,247,50.04683,8.58605,1564,18,8192
1486312023,0,250,50.04662,8.58517,1564,20,8192
1486312029,0,250,50.04644,8.58437,1564,20,8192
1486312035,0,250,50.04627,8.58370,1564,20,8192
1486312041,0,250,50.04607,8.58282,1564,20,8192
1486312047,0,250,50.04590,8.58211,1564,20,8192
1486312053,0,250,50.04571,8.58133,1564,21,8192
1486312059,0,250,50.04548,8.58039,1564,22,8192
1486312065,0,250,50.04541,8.58007,1564,22,8192
1486312074,0,250,50.04491,8.57800,1564,24,8192
1486312080,0,250,50.04474,8.57723,1564,24,8192
1486312098,0,250,50.04400,8.57418,1564,26,8192
1486312105,0,250,50.04375,8.57315,1564,24,8192
1486312114,0,250,50.04345,8.57186,1564,22,8192
1486312122,0,250,50.04312,8.57051,1564,23,8192
1486312128,0,250,50.04301,8.57002,1564,23,8192
1486312134,0,250,50.04271,8.56878,1564,22,8192
1486312146,0,250,50.04239,8.56741,1564,16,8192
1486312155,0,250,50.04216,8.56644,1564,18,8192
1486312164,0,250,50.04192,8.56547,1564,19,8192
1486312176,0,250,50.04156,8.56394,1564,21,8192
1486312182,0,250,50.04127,8.56271,1564,22,8192
1486312190,0,250,50.04113,8.56214,1564,22,8192
1486312208,0,250,50.04034,8.55887,1564,24,8192
1486312214,0,250,50.04010,8.55781,1564,25,8192
1486312220,0,250,50.03985,8.55681,1564,25,8192
1486312229,0,250,50.03965,8.55593,1564,22,8192
1486312235,0,250,50.03942,8.55497,1564,16,8192
1486312244,0,250,50.03915,8.55385,1564,17,8192
1486312253,0,250,50.03903,8.55335,1564,17,8192
1486312261,0,250,50.03870,8.55199,1564,18,8192
1486312267,0,250,50.03849,8.55108,1564,19,8192
1486312273,0,250,50.03841,8.55078,1564,18,8192
1486312279,0,250,50.03823,8.55002,1564,16,8192
1486312288,0,247,50.03800,8.54906,1564,31,8192
1486312294,0,250,50.03788,8.54857,1564,30,8192
1486312306,0,250,50.03760,8.54738,1564,33,8192
1486312315,0,250,50.03747,8.54682,1564,34,8192
1486312321,0,250,50.03727,8.54599,1564,17,8192
1486312327,0,250,50.03708,8.54521,1564,18,8192
1486312333,0,250,50.03694,8.54463,1564,19,8192
1486312339,0,250,50.03673,8.54375,1564,17,8192
1486312345,0,239,50.03658,8.54326,1564,32,8192
1486312354,0,177,50.03615,8.54304,1564,26,8192
1486312363,0,160,50.03570,8.54332,1564,27,8192
1486312369,0,160,50.03546,8.54346,1564,29,8192
1486312378,0,157,50.03510,8.54367,1564,30,8192
1486312384,0,92,50.03487,8.54413,1564,24,8192
1486312390,0,70,50.03494,8.54436,1564,16,8192
1486312429,0,67,50.03523,8.54554,1564,33,8192
1486312440,0,70,50.03611,8.54929,1564,74,8192
1486312446,0,70,50.03741,8.55471,1564,110,8192
1486312453,0,70,50.03849,8.55920,1564,130,8192
1486312461,0,70,50.04029,8.56672,1564,145,8192
1486312467,1100,69,50.04195,8.57389,1564,139,8192
1486312473,1325,70,50.04327,8.57945,1564,139,8192
1486312479,1550,69,50.04465,8.58538,1564,139,8192
1486312485,1825,69,50.04620,8.59167,1564,140,8192
1486312491,2000,68,50.04744,8.59637,1564,142,8192
1486312497,2150,68,50.04906,8.60274,1564,149,8192
1486312503,2200,68,50.04971,8.60534,1564,152,8192
1486312509,2475,59,50.05312,8.61610,1564,167,8192
1486312515,2625,50,50.05557,8.62078,1564,174,8192
1486312521,2775,40,50.05958,8.62649,1564,182,4096
1486312527,2900,33,50.06397,8.63085,1564,190,4096
1486312533,3050,20,50.06955,8.63424,1564,202,4096
1486312539,3175,9,50.07458,8.63561,1564,214,4096
1486312565,3800,357,50.10095,8.63468,1564,260,4096
1486312574,4350,357,50.11652,8.63352,1564,274,4096
1486312580,4725,357,50.12466,8.63288,1564,275,4096
1486312586,5125,357,50.13094,8.63243,1564,275,4096
1486312601,6075,357,50.15026,8.63102,1564,277,4096
1486312613,7025,357,50.16590,8.62983,1564,273,4096
1486312628,7750,357,50.18102,8.62875,1564,273,4096
1486312643,8600,357,50.20328,8.62731,1564,285,4096
1486312655,9250,357,50.21836,8.62635,1564,290,4096
1486312667,9925,357,50.23573,8.62508,1564,292,4096
1486312679,10675,357,50.25110,8.62405,1564,293,4096
1486312690,11125,357,50.26332,8.62318,1564,294,4096
1486312702,11650,357,50.28365,8.62181,1564,308,4096
1486312714,11925,357,50.30230,8.62070,1564,324,4096
1486312726,12200,357,50.31976,8.61959,1564,339,4096
1486312764,13550,359,50.38302,8.61922,1564,367,4096
1486312809,15600,4,50.46098,8.62138,1564,381,14118
1486312829,16475,15,50.49587,8.63243,1564,386,14118
1486312838,16875,16,50.51220,8.64001,1564,389,14118
1486312844,17125,16,50.52231,8.64475,1564,389,14118
1486312876,18225,16,50.57249,8.66777,1564,400,4096
1486312938,21200,16,50.68387,8.71973,1564,398,4096
1486312999,23025,16,50.79584,8.77206,1564,422,4096
1486313074,24000,16,50.94507,8.84251,1564,452,4096
1486313136,24350,16,51.06813,8.90083,1564,454,14118
1486313198,25825,16,51.19789,8.96262,1119,470,4096
1486313261,27075,16,51.33073,9.02638,1119,488,4096
1486313325,28800,16,51.47035,9.09356,1119,492,4096
1486313349,29500,6,51.52392,9.11041,1119,481,4096
1486313357,29700,1,51.54278,9.11179,1119,476,4096
1486313382,29950,349,51.58553,9.10455,6483,465,4096
1486313398,29675,343,51.62361,9.08747,5055,450,4096
1486313468,26425,342,51.76041,9.02039,5055,438,4096
1486313533,23500,343,51.88605,8.95851,15477,416,4096
1486313594,20700,342,51.99596,8.90403,2092,400,4096
1486313657,18825,342,52.10252,8.85074,2092,366,4096
1486313720,16675,342,52.20130,8.80123,1291,359,4096
1486313753,15850,342,52.25263,8.77548,1291,352,4096
1486313786,15000,342,52.30479,8.74904,1291,349,4096
1486313819,14175,342,52.35498,8.72376,1291,346,4096
1486313853,13350,342,52.40579,8.69789,1291,344,4096
1486313885,12525,342,52.45530,8.67261,1291,344,4096
1486313918,11675,342,52.50706,8.64624,1291,340,4096
1486313930,11375,342,52.52422,8.63739,1291,336,4096
1486313942,11075,342,52.54312,8.62793,1291,331,4096
1486313955,10775,342,52.55938,8.61964,1291,326,4096
1486313967,10475,342,52.57703,8.61077,1291,320,4096
1486313979,10175,342,52.59338,8.60222,1291,315,4096
1486313991,10000,342,52.61064,8.59327,1291,309,4096
1486314003,10000,342,52.62598,8.58536,1291,296,4096
1486314015,9850,342,52.64225,8.57703,1291,285,4096
1486314027,9600,342,52.65622,8.56973,1291,280,4096
1486314039,9300,342,52.67180,8.56178,1291,278,4096
1486314051,9000,342,52.68591,8.55435,1291,277,4096
1486314063,8725,342,52.70044,8.54697,1291,276,4096
1486314075,8400,346,52.71552,8.54038,1291,274,4096
1486314087,8075,347,52.73094,8.53485,1291,273,4096
1486314102,7675,347,52.74852,8.52829,1291,272,4096
1486314117,7250,347,52.76757,8.52107,1291,273,4096
1486314129,6900,346,52.78218,8.51550,1291,273,4096
1486314141,6600,347,52.79824,8.50954,1291,270,4096
1486314153,6400,347,52.81201,8.50449,1291,266,4096
1486314165,6075,347,52.82666,8.49922,1291,264,4096
1486314178,5725,347,52.84070,8.49408,1291,263,4096
1486314190,5375,347,52.85522,8.48885,1291,263,4096
1486314202,4975,347,52.86970,8.48372,1291,266,4096
1486314208,4875,347,52.87706,8.48106,1291,265,4096
1486314214,4775,347,52.88461,8.47824,1291,262,4096
1486314220,4675,347,52.89024,8.47626,1291,260,4096
