snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1486319892,0,329,40.97213,28.81717,4320,0,0
1486320929,0,354,40.97191,28.81741,4320,11,26180
1486320944,0,39,40.97170,28.81752,4320,10,26180
1486321084,0,40,40.97163,28.81752,4320,0,26180
1486321110,0,70,40.97168,28.81778,4320,18,26180
1486321128,0,81,40.97176,28.81881,4320,28,26180
1486321137,0,61,40.97192,28.81935,4320,31,26180
1486321149,0,59,40.97224,28.82007,4320,25,26180
1486321158,0,59,40.97250,28.82062,4320,27,26180
1486321172,0,61,40.97279,28.82126,4320,22,26180
1486321178,0,59,40.97294,28.82159,4320,23,26180
1486321184,0,59,40.97309,28.82190,4320,25,26180
1486321193,0,59,40.97331,28.82236,4320,22,26180
1486321199,0,59,40.97343,28.82263,4320,22,26180
1486321208,0,59,40.97364,28.82308,4320,25,26180
1486321214,0,56,40.97379,28.82341,4320,27,26180
1486321220,0,59,40.97395,28.82377,4320,28,26180
1486321226,0,59,40.97413,28.82415,4320,30,26180
1486321234,0,59,40.97437,28.82464,4320,26,26180
1486321240,0,59,40.97451,28.82497,4320,26,26180
1486321246,0,59,40.97469,28.82533,4320,28,26180
1486321252,0,59,40.97484,28.82569,4320,26,26180
1486321258,0,59,40.97500,28.82604,4320,28,26180
1486321264,0,59,40.97517,28.82641,4320,29,26180
1486321270,0,59,40.97537,28.82684,4320,31,26180
1486321276,0,56,40.97556,28.82724,4320,32,26180
1486321282,0,30,40.97579,28.82753,4320,27,26180
1486321288,0,2,40.97608,28.82764,4320,22,26180
1486321296,0,331,40.97639,28.82752,4320,23,26180
1486321308,0,272,40.97666,28.82697,4320,23,26180
1486321314,0,258,40.97664,28.82667,4320,21,26180
1486321320,0,258,40.97659,28.82641,4320,20,26180
1486321326,0,258,40.97656,28.82613,4320,21,26180
1486321358,0,258,40.97644,28.82541,4320,13,26180
1486321367,0,258,40.97641,28.82516,4320,15,26180
1486321379,0,258,40.97636,28.82478,4320,14,26180
1486321391,0,258,40.97631,28.82446,4320,14,26180
1486321403,0,258,40.97627,28.82413,4320,15,26180
1486321409,0,258,40.97623,28.82390,4320,18,26180
1486321416,0,255,40.97620,28.82369,4320,20,26180
1486321423,0,258,40.97613,28.82327,4320,23,26180
1486321429,0,258,40.97609,28.82291,4320,25,26180
1486321438,0,258,40.97599,28.82233,4320,29,26180
1486321444,0,258,40.97594,28.82193,4320,30,26180
1486321450,0,255,40.97585,28.82140,4320,31,26180
1486321456,0,258,40.97578,28.82091,4320,33,26180
1486321462,0,258,40.97571,28.82042,4320,33,26180
1486321468,0,258,40.97565,28.82003,4320,32,26180
1486321474,0,258,40.97557,28.81946,4320,29,26180
1486321482,0,261,40.97549,28.81892,4320,27,26180
1486321488,0,258,40.97542,28.81848,4320,27,26180
1486321494,0,258,40.97536,28.81805,4320,29,26180
1486321500,0,258,40.97529,28.81761,4320,31,26180
1486321506,0,258,40.97523,28.81715,4320,32,26180
1486321512,0,258,40.97514,28.81661,4320,34,26180
1486321518,0,258,40.97506,28.81606,4320,15,26180
1486321524,0,258,40.97498,28.81550,4320,16,26180
1486321530,0,255,40.97488,28.81492,4320,16,26180
1486321536,0,236,40.97472,28.81445,4320,32,26180
1486321547,0,272,40.97447,28.81361,4320,30,26180
1486321553,0,267,40.97446,28.81318,4320,29,26180
1486321559,0,267,40.97445,28.81281,4320,21,26180
1486321568,0,233,40.97434,28.81244,4320,22,26180
1486321574,0,194,40.97412,28.81228,4320,25,26180
1486321580,0,168,40.97384,28.81230,4320,29,26180
1486321595,0,177,40.97297,28.81232,4320,12,26180
1486321615,0,177,40.97257,28.81233,4320,22,26180
1486321630,0,177,40.97226,28.81235,4320,12,26180
1486321727,0,180,40.97197,28.81236,4320,15,26180
1486321733,0,180,40.97177,28.81236,4320,16,26180
1486321742,0,177,40.97150,28.81238,4320,15,26180
1486321757,0,180,40.97117,28.81238,4320,14,26180
1486321769,0,188,40.97096,28.81233,4320,13,26180
1486321784,0,208,40.97063,28.81215,4320,18,26180
1486321792,0,219,40.97046,28.81194,4320,14,26180
1486321804,0,222,40.97028,28.81171,4320,13,26180
1486321822,0,225,40.97008,28.81145,4320,10,26180
1486321843,0,225,40.96992,28.81120,4320,0,26180
1486321887,0,225,40.96986,28.81114,4320,15,26180
1486321893,0,236,40.96975,28.81091,4320,23,26180
1486321900,0,253,40.96962,28.81056,4320,30,26180
1486321908,0,264,40.96953,28.80983,4320,28,26180
1486321916,0,272,40.96953,28.80954,4320,30,26180
1486321922,0,270,40.96951,28.80895,4320,21,26180
1486321928,0,270,40.96951,28.80870,4320,15,26180
1486321937,0,270,40.96949,28.80844,4320,15,26180
1486321958,0,267,40.96948,28.80788,4320,20,26180
1486321964,0,267,40.96947,28.80759,4320,22,26180
1486321970,0,267,40.96946,28.80731,4320,19,26180
1486321978,0,317,40.96957,28.80703,4320,19,26180
1486321987,0,348,40.96984,28.80695,4320,17,26180
1486322070,0,359,40.97226,28.80689,4320,69,26180
1486322076,0,357,40.97455,28.80681,4320,98,26180
1486322085,0,359,40.97990,28.80663,4320,135,26180
1486322091,0,359,40.98238,28.80656,4320,155,26180
1486322100,375,359,40.98790,28.80646,4320,165,26180
1486322108,875,358,40.99707,28.80634,4320,166,26180
1486322114,1175,357,41.00182,28.80615,4320,166,26180
1486322120,1525,357,41.00656,28.80590,4320,165,26180
1486322126,1825,357,41.01089,28.80565,4320,164,26180
1486322132,2150,358,41.01559,28.80547,4320,162,26180
1486322138,2375,358,41.01988,28.80528,4320,161,26180
1486322144,2550,358,41.02420,28.80515,4320,165,26180
1486322150,2700,358,41.02872,28.80499,4320,170,26180
1486322156,2875,358,41.03403,28.80478,4320,177,26180
1486322162,2925,358,41.03575,28.80472,4320,178,26180
1486322168,3200,359,41.04422,28.80459,4320,189,26180
1486322174,3375,357,41.04972,28.80440,4320,195,26180
1486322180,3525,351,41.05516,28.80353,4320,200,26180
1486322186,3650,342,41.06038,28.80172,4320,205,26180
1486322192,3800,330,41.06596,28.79822,4320,210,26180
1486322198,3950,321,41.07071,28.79361,4320,214,26180
1486322204,4100,309,41.07453,28.78811,4320,220,26180
1486322210,4300,296,41.07797,28.78056,4320,227,26180
1486322216,4475,285,41.08002,28.77244,4320,232,26180
1486322224,4675,273,41.08067,28.76508,4320,237,26180
1486322230,5125,268,41.08063,28.75135,4320,242,26180
1486322236,5425,267,41.08035,28.74262,4320,245,26180
1486322242,5725,267,41.08007,28.73337,4320,247,26180
1486322257,6450,264,41.07925,28.71057,4320,254,26180
1486322264,6775,255,41.07774,28.70097,4320,256,26180
1486322272,7325,238,41.07318,28.68830,4320,256,26180
1486322278,7725,227,41.06885,28.68131,4320,255,26180
1486322287,8100,216,41.06340,28.67519,4320,255,26180
1486322293,8575,208,41.05495,28.66864,4320,256,26180
1486322299,8925,209,41.04849,28.66406,4320,256,26180
1486322305,9200,212,41.04208,28.65900,4320,258,26180
1486322317,9750,216,41.03018,28.64813,4320,261,26180
1486322324,10025,217,41.02446,28.64240,4320,261,26180
1486322338,10575,218,41.00991,28.62719,4320,271,26180
1486322350,10950,218,40.99823,28.61495,4320,280,26180
1486322362,11375,217,40.98562,28.60197,4320,289,26180
1486322374,11875,216,40.97193,28.58830,4320,295,26180
1486322386,12475,216,40.95885,28.57563,4320,295,26180
1486322419,14075,215,40.92229,28.54071,4320,297,26180
1486322452,14975,215,40.88333,28.50354,4320,322,26180
1486322485,15775,215,40.84282,28.46497,4320,342,26180
1486322518,16200,215,40.79964,28.42419,4320,346,26180
1486322550,17375,215,40.75714,28.38430,4320,354,26180
1486322583,18675,215,40.71199,28.34186,4320,362,26180
