time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,hour
1527699601,484506,52.41746520996094,6.055450439453125,136.4208104853239,174.5903950555266,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699598.707,1527699600.912,1527699600
1527699602,484506,52.4136766336732,6.055977957589286,136.4208104853239,174.5903950555266,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699601.798,1527699601.908,1527699600
1527699603,484506,52.41279602050781,6.056137084960938,136.4208104853239,174.5903950555266,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699602.794,1527699603,1527699600
1527699604,484506,52.41153523073358,6.056370326450893,136.4208104853239,174.5903950555266,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699603.749,1527699603.969,1527699600
1527699605,484506,52.41032409667969,6.0565185546875,136.4208104853239,174.5903950555266,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,11239.5,1527699604.718,1527699604.982,1527699600
1527699606,484506,52.40906796212924,6.056684221540179,136.4208104853239,174.5903950555266,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699605.727,1527699605.967,1527699600
1527699607,484506,52.40785217285156,6.056900024414062,136.4208104853239,174.5903950555266,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699606.725,1527699606.943,1527699600
1527699608,484506,52.40721130371094,6.056900024414062,136.4208104853239,174.5903950555266,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699607.2,1527699607.987,1527699600
1527699609,484506,52.40524291992188,6.057281494140625,136.47027081954,174.3753719585541,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699608.751,1527699608.975,1527699600
1527699610,484506,52.40390066373146,6.057547433035714,136.47027081954,174.3753719585541,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699609.787,1527699609.998,1527699600
1527699611,484506,52.40263366699219,6.0577392578125,136.47027081954,174.3753719585541,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699610.818,1527699610.986,1527699600
1527699612,484506,52.40152649960275,6.057939801897322,136.47027081954,174.3753719585541,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699611.723,1527699611.993,1527699600
1527699613,484506,52.40029907226562,6.058120727539062,136.5216517879226,174.1605076884826,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699612.749,1527699612.85,1527699600
1527699614,484506,52.39905923099841,6.058332170758929,136.5216517879226,174.1605076884826,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699613.729,1527699613.975,1527699600
1527699615,484506,52.39791870117188,6.058502197265625,136.5216517879226,174.1605076884826,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699614.653,1527699614.998,1527699600
1527699616,484506,52.39673161910752,6.058724539620536,136.5216517879226,174.1605076884826,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699615.653,1527699615.901,1527699600
1527699617,484506,52.39549255371094,6.0589599609375,136.5216517879226,174.1605076884826,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699616.712,1527699616.99,1527699600
1527699618,484506,52.39426435050318,6.059116908482143,136.5216517879226,174.1605076884826,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699617.722,1527699617.984,1527699600
1527699619,484506,52.39302062988281,6.059341430664062,136.5216517879226,174.1605076884826,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699618.688,1527699618.829,1527699600
1527699620,484506,52.39165742518538,6.059587751116072,136.5216517879226,174.1605076884826,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699619.816,1527699619.993,1527699600
1527699621,484506,52.39036560058594,6.059799194335938,136.5216517879226,174.1605076884826,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699620.845,1527699620.94,1527699600
1527699622,484506,52.38905049986758,6.059980119977679,136.5216517879226,174.1605076884826,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699621.961,1527699622,1527699600
1527699623,484506,52.38835144042969,6.0601806640625,136.574951222782,173.9458081058852,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699622.523,1527699622.92,1527699600
1527699624,484506,52.38653667902542,6.060372488839286,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699623.994,1527699623.994,1527699600
1527699625,484506,52.38533020019531,6.060638427734375,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699624.991,1527699624.991,1527699600
1527699626,484506,52.38462803727489,6.060843331473214,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699625.577,1527699625.884,1527699600
1527699627,484506,52.38345336914062,6.061019897460938,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699626.553,1527699626.979,1527699600
1527699628,484506,52.38211421643273,6.061235700334822,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699627.623,1527699628,1527699600
1527699629,484506,52.38075256347656,6.061477661132812,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699628.757,1527699628.996,1527699600
1527699630,484506,52.37955384335275,6.061706542968751,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699629.759,1527699629.992,1527699600
1527699631,484506,52.37814331054688,6.061935424804688,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699630.881,1527699630.993,1527699600
1527699632,484506,52.37685381355932,6.062098911830358,136.574951222782,173.9458081058852,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699631.889,1527699631.988,1527699600
1527699633,484506,52.37580871582031,6.06231689453125,136.574951222782,173.9458081058852,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699632.888,1527699632.971,1527699600
1527699634,484506,52.37503827628443,6.062569754464286,136.574951222782,173.9458081058852,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699633.478,1527699633.949,1527699600
1527699635,484506,52.37379455566406,6.062774658203125,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699634.423,1527699634.997,1527699600
1527699636,484506,52.37243135096663,6.062962123325893,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699635.563,1527699635.956,1527699600
1527699637,484506,52.37113952636719,6.063232421875,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699636.656,1527699636.996,1527699600
1527699638,484506,52.36987097788665,6.063432965959822,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699637.654,1527699637.995,1527699600
1527699639,484506,52.36871337890625,6.063613891601562,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699638.603,1527699638.956,1527699600
1527699640,484506,52.36749681375795,6.063825334821429,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699639.601,1527699640,1527699600
1527699641,484506,52.36619567871094,6.064071655273438,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699640.653,1527699640.868,1527699600
1527699642,484506,52.36493644067797,6.064296177455358,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699641.677,1527699641.994,1527699600
1527699643,484506,52.36381530761719,6.064453125,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699642.658,1527699642.953,1527699600
1527699644,484506,52.36256227654926,6.064688546316964,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699643.697,1527699643.886,1527699600
1527699645,484506,52.36152648925781,6.064910888671875,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699644.503,1527699644.986,1527699600
1527699646,484506,52.35976914228019,6.065080915178572,136.574951222782,173.9458081058852,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699645.927,1527699645.994,1527699600
1527699647,484506,52.35859680175781,6.065292358398438,136.574951222782,173.9458081058852,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699646.868,1527699646.991,1527699600
1527699648,484506,52.35800015724311,6.065551757812501,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699647.36,1527699647.97,1527699600
1527699649,484506,52.35617065429688,6.065750122070312,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699648.847,1527699648.976,1527699600
1527699650,484506,52.35497426178495,6.065944126674108,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699649.893,1527699649.994,1527699600
1527699651,484506,52.35383605957031,6.066207885742188,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699650.772,1527699650.985,1527699600
1527699652,484506,52.35246044094279,6.066414969308036,136.574951222782,173.9458081058852,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699651.946,1527699651.976,1527699600
1527699653,484506,52.35182189941406,6.06658935546875,136.574951222782,173.9458081058852,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699652.435,1527699652.968,1527699600
1527699654,484506,52.34994662010063,6.066807338169643,136.574951222782,173.9458081058852,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699653.934,1527699653.964,1527699600
1527699655,484506,52.34870910644531,6.067047119140625,136.574951222782,173.9458081058852,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699654.954,1527699654.988,1527699600
1527699656,484506,52.34752590373411,6.067278180803572,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699655.928,1527699655.995,1527699600
1527699657,484506,52.34637451171875,6.0675048828125,136.574951222782,173.9458081058852,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699656.897,1527699656.988,1527699600
1527699658,484506,52.34519829184322,6.067670549665179,136.0633873088224,173.9229602971047,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699657.859,1527699657.999,1527699600
1527699659,484506,52.34408569335938,6.067886352539062,136.0633873088224,173.9229602971047,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699658.776,1527699658.963,1527699600
1527699660,484506,52.34291723219015,6.068141392299108,136.0633873088224,173.9229602971047,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699659.731,1527699659.973,1527699600
1527699661,484506,52.34175109863281,6.068344116210938,136.0633873088224,173.9229602971047,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699660.651,1527699660.991,1527699600
1527699662,484506,52.3404499635858,6.068533761160714,136.0633873088224,173.9229602971047,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699661.789,1527699661.983,1527699600
1527699663,484506,52.33937072753906,6.0687255859375,136.0633873088224,173.9229602971047,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699662.783,1527699662.999,1527699600
1527699664,484506,52.33788959050582,6.068926130022322,136.0098874028948,174.1384586018035,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699663.916,1527699663.988,1527699600
1527699665,484506,52.33657836914062,6.069183349609375,136.0098874028948,174.1384586018035,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699664.97,1527699664.97,1527699600
1527699666,484506,52.33537576966366,6.069396972656251,136.0633873088224,173.9229602971047,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699665.943,1527699665.984,1527699600
1527699667,484506,52.33419799804688,6.069564819335938,136.0098874028948,174.1384586018035,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699666.874,1527699666.983,1527699600
1527699668,484506,52.33304815777277,6.069789341517858,135.5518451945757,173.8999400396783,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699667.837,1527699667.99,1527699600
1527699669,484506,52.33181762695312,6.070022583007812,135.4981433121935,174.1162429635566,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699668.904,1527699668.991,1527699600
1527699670,484506,52.33062744140625,6.070181710379464,135.446374081064,174.3327143217609,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699669.835,1527699669.98,1527699600
1527699671,484506,52.32952880859375,6.070404052734375,135.446374081064,174.3327143217609,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1882.14,1527699670.714,1527699671,1527699600
1527699672,484506,52.32834638175318,6.070574079241072,135.2165924872409,175.4173870260407,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699671.723,1527699671.991,1527699600
1527699673,484506,52.32705688476562,6.070709228515625,135.6152836392272,176.0847215221352,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699672.755,1527699672.976,1527699600
1527699674,484506,52.32587911314883,6.070809500558036,135.5489165495866,176.5186159302675,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699673.722,1527699673.999,1527699600
1527699675,484506,52.3245849609375,6.070938110351562,135.4639583026864,177.1701924071128,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699674.807,1527699674.96,1527699600
1527699676,484506,52.32327218783104,6.070966448102679,135.3965397180503,177.8225022073264,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1882.14,1527699675.844,1527699675.948,1527699600
1527699677,484506,52.32192993164062,6.071090698242188,135.3613514743876,178.2576998338574,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699676.983,1527699676.983,1527699600
1527699678,484506,52.3208049192267,6.071123395647322,135.333976514979,178.6930986506747,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699677.892,1527699677.956,1527699600
1527699679,484506,52.31968688964844,6.0711669921875,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699678.832,1527699678.934,1527699600
1527699680,484506,52.31824454614672,6.071201869419643,135.3075739874535,179.3464643193222,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699679.978,1527699679.996,1527699600
1527699681,484506,52.31703186035156,6.071243286132812,135.3075739874535,179.3464643193222,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699680.976,1527699680.976,1527699600
1527699682,484506,52.31587038201801,6.071280343191964,135.3075739874535,179.3464643193222,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699681.946,1527699681.946,1527699600
1527699683,484506,52.31460571289062,6.071319580078125,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699682.985,1527699683,1527699600
1527699684,484506,52.31391518802966,6.071358816964286,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699683.548,1527699683.91,1527699600
1527699685,484506,52.31282043457031,6.071395874023438,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699684.47,1527699684.851,1527699600
1527699686,484506,52.31144791942531,6.071437290736608,135.3232205515239,178.9108578301035,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699685.619,1527699685.996,1527699600
1527699687,484506,52.31011962890625,6.07147216796875,135.3144195818545,179.1286484823216,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699686.687,1527699686.998,1527699600
1527699688,484506,52.30898065082097,6.071515764508929,135.3144195818545,179.1286484823216,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699687.655,1527699687.996,1527699600
1527699689,484506,52.307373046875,6.071548461914062,135.3144195818545,179.1286484823216,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699688.948,1527699689,1527699600
1527699690,484506,52.3066995911679,6.071594238281251,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699689.516,1527699689.988,1527699600
1527699691,484506,52.30499267578125,6.071624755859375,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699690.925,1527699690.954,1527699600
1527699692,484506,52.30390645689883,6.071594238281251,135.3075739874535,179.3464643193222,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699691.822,1527699691.985,1527699600
1527699693,484506,52.30270385742188,6.071624755859375,135.3144195818545,179.1286484823216,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699692.885,1527699692.999,1527699600
1527699694,484506,52.30134608381886,6.071672712053572,135.3075739874535,179.3464643193222,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699693.964,1527699693.991,1527699600
1527699695,484506,52.30000305175781,6.071701049804688,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699694.979,1527699695,1527699600
1527699696,484506,52.29897191969015,6.071751185825893,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699695.861,1527699695.991,1527699600
1527699697,484506,52.29762268066406,6.07177734375,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699696.982,1527699696.983,1527699600
1527699698,484506,52.29636499437235,6.071829659598214,135.3144195818545,179.1286484823216,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699697.983,1527699697.983,1527699600
1527699699,484506,52.29574584960938,6.071853637695312,135.3075739874535,179.3464643193222,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699698.518,1527699698.952,1527699600
1527699700,484506,52.29399083024364,6.071829659598214,135.3075739874535,179.3464643193222,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699699.966,1527699699.984,1527699600
1527699701,484506,52.29327392578125,6.071853637695312,135.3075739874535,179.3464643193222,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699700.551,1527699700.94,1527699600
1527699702,484506,52.29198908401747,6.071908133370536,135.3075739874535,179.3464643193222,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699701.608,1527699701.885,1527699600
1527699703,484506,52.29039001464844,6.071929931640625,135.3075739874535,179.3464643193222,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699702.94,1527699702.977,1527699600
1527699704,484506,52.28938215869968,6.071986607142858,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699703.76,1527699703.944,1527699600
1527699705,484506,52.28823852539062,6.072006225585938,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699704.704,1527699704.988,1527699600
1527699706,484506,52.28719420352224,6.072065080915179,135.3144195818545,179.1286484823216,-0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699705.541,1527699705.848,1527699600
1527699707,484506,52.28544616699219,6.07208251953125,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699706.974,1527699706.974,1527699600
1527699708,484506,52.2847269349179,6.072143554687501,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699707.55,1527699707.945,1527699600
1527699709,484506,52.28347778320312,6.072158813476562,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699708.561,1527699708.954,1527699600
1527699710,484506,52.28221311407574,6.072143554687501,135.3144195818545,179.1286484823216,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699709.628,1527699710,1527699600
1527699711,484506,52.28096008300781,6.072235107421875,135.8219846487485,179.3489396197705,0,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699710.676,1527699710.841,1527699600
1527699712,484506,52.27969929323358,6.072222028459822,135.8219846487485,179.3489396197705,0.32512,TRA051,FALSE,FALSE,FALSE,7051,1828.8,1889.76,1527699711.695,1527699711.996,1527699600
1527699713,484506,52.27835083007812,6.072235107421875,135.8219846487485,179.3489396197705,0.97536,TRA051,FALSE,FALSE,FALSE,7051,1836.42,1889.76,1527699712.775,1527699712.911,1527699600
1527699714,484506,52.27704581567797,6.072300502232143,135.8219846487485,179.3489396197705,2.27584,TRA051,FALSE,FALSE,FALSE,7051,1836.42,1889.76,1527699713.825,1527699713.932,1527699600
1527699715,484506,52.27592468261719,6.072311401367188,136.3431895003992,179.135223717709,3.57632,TRA051,FALSE,FALSE,FALSE,7051,1836.42,1889.76,1527699714.745,1527699714.972,1527699600
1527699716,484506,52.27471820378707,6.072378976004464,135.8288043175262,179.1319485502544,4.8768,TRA051,FALSE,FALSE,FALSE,7051,1844.04,1897.38,1527699715.734,1527699715.975,1527699600
1527699717,484506,52.27359008789062,6.0723876953125,135.8288043175262,179.1319485502544,5.85216,TRA051,FALSE,FALSE,FALSE,7051,1851.66,1905,1527699716.724,1527699716.994,1527699600
1527699718,484506,52.27229748742055,6.072378976004464,135.8288043175262,179.1319485502544,6.502400000000001,TRA051,FALSE,FALSE,FALSE,7051,1859.28,1912.62,1527699717.746,1527699717.995,1527699600
1527699719,484506,52.27120971679688,6.072463989257812,135.8288043175262,179.1319485502544,6.827520000000001,TRA051,FALSE,FALSE,FALSE,7051,1859.28,1912.62,1527699718.619,1527699718.988,1527699600
1527699720,484506,52.26992332329184,6.072457449776786,135.8288043175262,179.1319485502544,6.827520000000001,TRA051,FALSE,FALSE,FALSE,7051,1866.9,1920.24,1527699719.659,1527699719.996,1527699600
1527699721,484506,52.26882934570312,6.072540283203125,135.8219846487485,179.3489396197705,7.152640000000001,TRA051,FALSE,FALSE,FALSE,7051,1874.52,1935.48,1527699720.546,1527699720.996,1527699600
1527699722,484506,52.26764226363877,6.072535923549108,135.8219846487485,179.3489396197705,7.477760000000001,TRA051,FALSE,FALSE,FALSE,7051,1882.14,1935.48,1527699721.542,1527699721.964,1527699600
1527699723,484506,52.26640319824219,6.072540283203125,135.8288043175262,179.1319485502544,7.477760000000001,TRA051,FALSE,FALSE,FALSE,7051,1889.76,1943.1,1527699722.679,1527699722.993,1527699600
1527699724,484506,52.26517499503443,6.072614397321429,136.3431895003992,179.135223717709,7.152640000000001,TRA051,FALSE,FALSE,FALSE,7051,1897.38,1950.72,1527699723.599,1527699723.983,1527699600
1527699725,484506,52.26388549804688,6.072616577148438,136.3431895003992,179.135223717709,7.152640000000001,TRA051,FALSE,FALSE,FALSE,7051,1905,1958.34,1527699724.585,1527699724.993,1527699600
1527699726,484506,52.26266117419227,6.072692871093751,136.857575125431,179.1384742654327,7.477760000000001,TRA051,FALSE,FALSE,FALSE,7051,1912.62,1965.96,1527699725.643,1527699725.977,1527699600
1527699727,484506,52.26145935058594,6.07269287109375,136.857575125431,179.1384742654327,7.80288,TRA051,FALSE,FALSE,FALSE,7051,1920.24,1973.58,1527699726.594,1527699726.892,1527699600
1527699728,484506,52.26014735335011,6.072692871093751,136.857575125431,179.1384742654327,8.128,TRA051,FALSE,FALSE,FALSE,7051,1927.86,1981.2,1527699727.631,1527699727.969,1527699600
1527699729,484506,52.25894165039062,6.072769165039062,137.3719611876546,179.1417004699685,8.77824,TRA051,FALSE,FALSE,FALSE,7051,1935.48,1988.82,1527699728.625,1527699728.971,1527699600
1527699730,484506,52.25758698027013,6.072771344866072,137.3719611876546,179.1417004699685,9.10336,TRA051,FALSE,FALSE,FALSE,7051,1943.1,1996.44,1527699729.682,1527699729.999,1527699600
1527699731,484506,52.25642395019531,6.072845458984375,137.8863476821772,179.1449026037333,9.42848,TRA051,FALSE,FALSE,FALSE,7051,1958.34,2004.06,1527699730.635,1527699730.972,1527699600
1527699732,484506,52.25502660719015,6.072849818638393,137.8796297816552,179.3586561210575,9.7536,TRA051,FALSE,FALSE,FALSE,7051,1965.96,2019.3,1527699731.754,1527699731.962,1527699600
1527699733,484506,52.25386047363281,6.072845458984375,138.3940416729431,179.3610401010083,9.7536,TRA051,FALSE,FALSE,FALSE,7051,1973.58,2026.92,1527699732.682,1527699732.999,1527699600
1527699734,484506,52.25279209977489,6.072928292410714,138.3940416729431,179.3610401010083,10.07872,TRA051,FALSE,FALSE,FALSE,7051,1981.2,2034.54,1527699733.551,1527699733.98,1527699600
1527699735,484506,52.25138854980469,6.072921752929688,138.9084538020513,179.3634064240365,10.72896,TRA051,FALSE,FALSE,FALSE,7051,1996.44,2049.78,1527699734.675,1527699734.996,1527699600
1527699736,484506,52.25023172669491,6.072928292410714,139.4228661663473,179.3657552855739,11.70432,TRA051,FALSE,FALSE,FALSE,7051,2011.68,2057.4,1527699735.577,1527699735.999,1527699600
1527699737,484506,52.24900817871094,6.072998046875,139.4228661663473,179.3657552855739,12.67968,TRA051,FALSE,FALSE,FALSE,7051,2026.92,2072.64,1527699736.582,1527699736.994,1527699600
1527699738,484506,52.24771790585275,6.073006766183036,139.4228661663473,179.3657552855739,14.30528,TRA051,FALSE,FALSE,FALSE,7051,2034.54,2087.88,1527699737.578,1527699737.991,1527699600
1527699739,484506,52.24630737304688,6.073074340820312,139.4228661663473,179.3657552855739,16.256,TRA051,FALSE,FALSE,FALSE,7051,2049.78,2103.12,1527699738.769,1527699738.973,1527699600
1527699740,484506,52.24511098053495,6.073085239955358,139.4228661663473,179.3657552855739,17.8816,TRA051,FALSE,FALSE,FALSE,7051,2072.64,2125.98,1527699739.701,1527699739.992,1527699600
1527699741,484506,52.24392700195312,6.073074340820312,138.9084538020513,179.3634064240365,19.18208,TRA051,FALSE,FALSE,FALSE,7051,2087.88,2141.22,1527699740.615,1527699740.998,1527699600
1527699742,484506,52.24278336864406,6.073163713727679,138.9084538020513,179.3634064240365,20.15744,TRA051,FALSE,FALSE,FALSE,7051,2103.12,2156.46,1527699741.548,1527699741.896,1527699600
1527699743,484506,52.24150085449219,6.073150634765625,138.9084538020513,179.3634064240365,20.80768,TRA051,FALSE,FALSE,FALSE,7051,2125.98,2179.32,1527699742.564,1527699742.946,1527699600
1527699744,484506,52.24017644332627,6.073163713727679,138.3940416729431,179.3610401010083,21.1328,TRA051,FALSE,FALSE,FALSE,7051,2148.84,2202.18,1527699743.634,1527699743.998,1527699600
1527699745,484506,52.23907470703125,6.073226928710938,138.3940416729431,179.3610401010083,21.1328,TRA051,FALSE,FALSE,FALSE,7051,2171.7,2217.42,1527699744.506,1527699744.988,1527699600
